_fid,abschluss,adresse_ort,adresse_strasse_hausnr,ansprechp_klasse_1,ansprechp_klasse_5,ansprechp_buero,schueler_gesamt,anzahl_schueler_gesamt,auszeichnung,bezirk,bilingual,einzugsgebiet,fax,ferienbetreuung_anteil,foerderart,fremdsprache,fremdsprache_mit_klasse,ganztagsform,is_rebbz,kantine_vorh,kapitelbezeichnung,kernunterricht,kernzeitbetreuung,kiosk_vorh,lgv_standortk_erwachsenenbildung,mittagspause,name_schulleiter,name_stellv_schulleiter,name_oberstufenkoordinator,name_verwaltungsleitung,nutzung_kantine_anteil,oberstufenprofil,offenetuer,rebbz_homepage,rechtsform,schueleranzahl_schuljahr,schuelerzeitung,schul_email,schul_homepage,schul_icon,schulnummer,schul_telefonnr,schulaufsicht,schulart,schulinspektion_link,schulische_ausrichtung,schulname,schulpartnerschaft,schulportrait,schultyp,schulwahl_wohnort,schwerpunktschule,sozialindex,sprachzertifikat,stadtteil,standort_id,standortkl1,standortkl5,standortoberstufe,vegetarisch,wahlmoeglichkeit_essen,zuegigkeit_kl_1,zuegigkeit_kl_5,zustaendiges_rebbz,the_geom,coordinate_reference_system,traegerschaft,latitude,longitude,school_type,traeger_typ,data_source,data_retrieved
DE.HH.UP_STAATLICHE_SCHULEN_979573,,21073 Hamburg,Baererstraße 81,Banu Graf,,Holger Kania,466.0,466 an 2 Standorten,,Harburg,,,+49 40 428 88 39 22,23.98 %,,Englisch|Englisch|Englisch|Englisch,Englisch ab Klasse  1|Englisch ab Klasse  2|Englisch ab Klasse  3|Englisch ab Klasse  4,offen,True,,Grundschulen,,Klassenstufe 1  84%|Klassenstufe 2  82%|Klassenstufe 3  88%|Klassenstufe 4  79%,,No,,Banu Graf,Sabine Stephan,,,,,,http://rebbz-harburg.hamburg.de/,staatlich,2024.0,,georg-kerschensteiner-grundschule@bsfb.hamburg.de,https://schule-kersche.hamburg.de,,5710-0,+49 40 428 88-390,Stefan Grübel,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-harburg,,Georg-Kerschensteiner-Grundschule,,,Hauptstandort,,,Stufe 2,,Eißendorf,144,,,,,,5,,ReBBZ Harburg,POINT (9.974051 53.454180),EPSG:4326,Staatlich,53.457887299314166,9.971425035828382,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979574,,21073 Hamburg,Barlachstraße 16,Banu Graf,,Holger Kania,,466 an 2 Standorten,,Harburg,,,+49 40 428 88 39 22,23.98 %,,Englisch|Englisch|Englisch|Englisch,Englisch ab Klasse  1|Englisch ab Klasse  2|Englisch ab Klasse  3|Englisch ab Klasse  4,offen,True,,Grundschulen,,Klassenstufe 1  84%|Klassenstufe 2  82%|Klassenstufe 3  88%|Klassenstufe 4  79%,,No,,Banu Graf,Sabine Stephan,,,,,,http://rebbz-harburg.hamburg.de/,staatlich,,,georg-kerschensteiner-grundschule@bsfb.hamburg.de,https://schule-kersche.hamburg.de,,5710-2,+49 40 428 88-390,Stefan Grübel,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-harburg,,Georg-Kerschensteiner-Grundschule,,,Zweigstelle,,,Stufe 2,,Harburg,1136,,,,,,,,ReBBZ Harburg,POINT (9.971425 53.457887),EPSG:4326,Staatlich,53.45418038055641,9.97405122702347,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979574,,21073 Hamburg,Barlachstraße 16,Banu Graf,,Holger Kania,,466 an 2 Standorten,,Harburg,,,+49 40 428 88 39 22,23.98 %,,Englisch|Englisch|Englisch|Englisch,Englisch ab Klasse  1|Englisch ab Klasse  2|Englisch ab Klasse  3|Englisch ab Klasse  4,offen,True,,Grundschulen,,Klassenstufe 1  84%|Klassenstufe 2  82%|Klassenstufe 3  88%|Klassenstufe 4  79%,,No,,Banu Graf,Sabine Stephan,,,,,,http://rebbz-harburg.hamburg.de/,staatlich,,,georg-kerschensteiner-grundschule@bsfb.hamburg.de,https://schule-kersche.hamburg.de,,5710-2,+49 40 428 88-390,Stefan Grübel,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-harburg,,Georg-Kerschensteiner-Grundschule,,,Zweigstelle,,,Stufe 2,,Harburg,1136,,,,,,,,ReBBZ Harburg,POINT (9.971425 53.457887),EPSG:4326,Staatlich,53.457887299314166,9.971425035828382,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979575,,21077 Hamburg,Ernst-Bergeest-Weg 54,Christopher Lührs,,,446.0,446 an 1 Standort,,Harburg,,,+49 40 428 96 12-22,38.52 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  92%|Klassenstufe 2  97%|Klassenstufe 3  93%|Klassenstufe 4  91%,,No,,Christopher Lührs,Carolin Klein,,,,,,http://rebbz-harburg.hamburg.de/,staatlich,2024.0,,Schule-Marmstorf@bsfb.hamburg.de,https://schulemarmstorf.de,,5713-0,+49 40 428 96 12-0,Stefan Grübel,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-harburg,,Schule Marmstorf,,,Hauptstandort,,,Stufe 4,,Marmstorf,145,,,,,,6,,ReBBZ Harburg,POINT (9.963515 53.438472),EPSG:4326,Staatlich,53.43847193007992,9.963515151523108,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979576,,21079 Hamburg,Neuländer Elbdeich 241,Tamara Resikow,,Barbara Bücheleres,129.0,129 an 1 Standort,,Harburg,,,+49 40 428 96 13-22,57.02 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  89%|Klassenstufe 2  93%|Klassenstufe 3  94%|Klassenstufe 4  97%,,No,,Tamara Resikow,Sonja Colditz,,,,,,http://rebbz-harburg.hamburg.de/,staatlich,2024.0,,schule-neuland@bsfb.hamburg.de,https://neuland.hamburg.de,,5714-0,+49 40 428 96 13-0,Stefan Grübel,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-harburg,,Schule Neuland,,,Hauptstandort,,,Stufe 4,,Neuland,147,,,,,,2,,ReBBZ Harburg,POINT (10.037520 53.468640),EPSG:4326,Staatlich,53.468639972405796,10.037520200076084,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979577,,21079 Hamburg,Scheeßeler Kehre 2,Anja Reitzel,,,324.0,324 an 1 Standort,,Harburg,,,+49 40 428 96 14-22,34.04 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  93%|Klassenstufe 2  98%|Klassenstufe 3  97%|Klassenstufe 4  94%,,No,,Anja Reitzel,Jeanette Hauchwitz,,,,,,http://rebbz-harburg.hamburg.de/,staatlich,2024.0,,Schule-Scheesseler-Kehre@bsfb.hamburg.de,https://schulescheesselerkehre.de/,,5718-0,+49 40 428 96 14-0,Stefan Grübel,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-harburg,,Schule Scheeßeler Kehre,,,Hauptstandort,,,Stufe 4,,Sinstorf,149,,,,,,5,,ReBBZ Harburg,POINT (9.987149 53.426710),EPSG:4326,Staatlich,53.42670990949905,9.98714895133377,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979578,,21075 Hamburg,Weusthoffstraße 95,Claudia Tusch,,Britta de Buhr,660.0,660 an 1 Standort,,Harburg,,,+49 40 428 88 18 26,41.83 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  90%|Klassenstufe 2  90%|Klassenstufe 3  90%|Klassenstufe 4  88%,,No,,Claudia Tusch,Lydia Sterneberg,,,,,,http://rebbz-harburg.hamburg.de/,staatlich,2024.0,,grundschule-am-kiefernberg@bsfb.hamburg.de,https://grundschule-am-kiefernberg.hamburg.de,,5719-0,+49 40 428 88 18 01,Stefan Grübel,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-harburg,,Grundschule am Kiefernberg,,,Hauptstandort,,,Stufe 3,,Heimfeld,150,,,,,,6-7,,ReBBZ Harburg,POINT (9.957313 53.461273),EPSG:4326,Staatlich,53.461273233209894,9.957313489720029,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979583,,21109 Hamburg,Krieterstraße 2b,Stephan Giese,,,371.0,618 an 2 Standorten,,Hamburg-Mitte,,,+49 40 428 76 21 22,14.56 %,,Englisch|Türkisch,Englisch ab Klasse  1|Türkisch ab Klasse  2,GTS voll gebunden,True,,Grundschulen,,Klassenstufe 1  49%|Klassenstufe 2  45%|Klassenstufe 3  34%|Klassenstufe 4  27%,,No,,Stephan Giese,Sigrid Skwirblies,,,,,,http://rebbz-wilhelmsburg.hamburg.de/,staatlich,2024.0,,elbinselschule@bsfb.hamburg.de,https://elbinselschule.de,,5742-0,+49 40 428 76 21 0,Ralf Stolle,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-hamburg-mitte,,Elbinselschule,,,Hauptstandort,,,Stufe 2,,Wilhelmsburg,98,,,,,,7,,ReBBZ Wilhelmsburg,POINT (10.012863 53.500448),EPSG:4326,Staatlich,53.50044822755206,10.012862755420448,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979583,,21109 Hamburg,Krieterstraße 2b,Stephan Giese,,,371.0,618 an 2 Standorten,,Hamburg-Mitte,,,+49 40 428 76 21 22,14.56 %,,Englisch|Türkisch,Englisch ab Klasse  1|Türkisch ab Klasse  2,GTS voll gebunden,True,,Grundschulen,,Klassenstufe 1  49%|Klassenstufe 2  45%|Klassenstufe 3  34%|Klassenstufe 4  27%,,No,,Stephan Giese,Sigrid Skwirblies,,,,,,http://rebbz-wilhelmsburg.hamburg.de/,staatlich,2024.0,,elbinselschule@bsfb.hamburg.de,https://elbinselschule.de,,5742-0,+49 40 428 76 21 0,Ralf Stolle,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-hamburg-mitte,,Elbinselschule,,,Hauptstandort,,,Stufe 2,,Wilhelmsburg,98,,,,,,7,,ReBBZ Wilhelmsburg,POINT (10.012863 53.500448),EPSG:4326,Staatlich,53.51216473935417,10.019822825343484,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979584,,21109 Hamburg,Rahmwerder Straße 3,Stephan Giese,,,247.0,618 an 2 Standorten,,Hamburg-Mitte,,,+49 40 428 76 21 22,14.56 %,,Englisch|Türkisch,Englisch ab Klasse  1|Türkisch ab Klasse  2,GTS voll gebunden,True,,Grundschulen,,Klassenstufe 1  49%|Klassenstufe 2  45%|Klassenstufe 3  34%|Klassenstufe 4  27%,,No,,Stephan Giese,Sigrid Skwirblies,,,,,,http://rebbz-wilhelmsburg.hamburg.de/,staatlich,2024.0,,elbinselschule@bsfb.hamburg.de,https://elbinselschule.de,,5742-1,+49 40 428 76 21 0,Ralf Stolle,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-hamburg-mitte,,Elbinselschule,,,Zweigstelle,,,Stufe 2,,Wilhelmsburg,840,,,,,,,,ReBBZ Wilhelmsburg,POINT (10.019823 53.512165),EPSG:4326,Staatlich,53.50044822755206,10.012862755420448,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979584,,21109 Hamburg,Rahmwerder Straße 3,Stephan Giese,,,247.0,618 an 2 Standorten,,Hamburg-Mitte,,,+49 40 428 76 21 22,14.56 %,,Englisch|Türkisch,Englisch ab Klasse  1|Türkisch ab Klasse  2,GTS voll gebunden,True,,Grundschulen,,Klassenstufe 1  49%|Klassenstufe 2  45%|Klassenstufe 3  34%|Klassenstufe 4  27%,,No,,Stephan Giese,Sigrid Skwirblies,,,,,,http://rebbz-wilhelmsburg.hamburg.de/,staatlich,2024.0,,elbinselschule@bsfb.hamburg.de,https://elbinselschule.de,,5742-1,+49 40 428 76 21 0,Ralf Stolle,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-hamburg-mitte,,Elbinselschule,,,Zweigstelle,,,Stufe 2,,Wilhelmsburg,840,,,,,,,,ReBBZ Wilhelmsburg,POINT (10.019823 53.512165),EPSG:4326,Staatlich,53.51216473935417,10.019822825343484,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979585,,21129 Hamburg,Estebogen 3,Sinje Weber,,Silke Gotthardt,98.0,98 an 1 Standort,,Harburg,,,+49 40 428 96 78-22,19.48 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  74%|Klassenstufe 2  76%|Klassenstufe 3  71%|Klassenstufe 4  63%,,No,,Lars Schallreuter,Sinje Weber,,,,,,http://rebbz-suederelbe.hamburg.de/,staatlich,2024.0,,schule-cranz@bsfb.hamburg.de,https://schule-cranz.hamburg.de,,5743-0,+49 40 428 96 78-0,Stefan Grübel,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-harburg,,Schule Cranz,,,Hauptstandort,,,Stufe 2,,Cranz,136,,,,,,1,,ReBBZ Süderelbe,POINT (9.773475 53.529860),EPSG:4326,Staatlich,53.5298598023761,9.773474598836598,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979586,,21107 Hamburg,Fährstraße 90,Jochen Grob,,Anna Maria Tuttolomondo,348.0,348 an 1 Standort,,Hamburg-Mitte,,,+49 40 428 76 29-22,45.72 %,,Englisch,Englisch ab Klasse  1,GTS teilweise gebunden,True,,Grundschulen,,Klassenstufe 1  100%|Klassenstufe 2  100%|Klassenstufe 3  99%|Klassenstufe 4  98%,,No,,Jochen Grob,Janina Mallok,,,,,,http://rebbz-wilhelmsburg.hamburg.de/,staatlich,2024.0,,ganztagsschule-faehrstrasse@bsfb.hamburg.de,https://schulefaehrstrasse.hamburg.de,,5744-0,+49 40 428 76 29-0,Ralf Stolle,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-hamburg-mitte,,Ganztagsschule Fährstraße,,,Hauptstandort,,,Stufe 1,,Wilhelmsburg,97,,,,,,5,,ReBBZ Wilhelmsburg,POINT (9.981468 53.517169),EPSG:4326,Staatlich,53.517169070710686,9.981467975644197,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979587,,21147 Hamburg,Am Johannisland 4,Ursula Hilbert-Brück,,,653.0,653 an 1 Standort,,Harburg,,,+49 40 428 88 43 22,40.26 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  92%|Klassenstufe 2  97%|Klassenstufe 3  91%|Klassenstufe 4  90%,,No,,Stephanie Kupske,Michael Krause,,,,,,http://rebbz-suederelbe.hamburg.de/,staatlich,2024.0,,ganztagsgrundschule-am-johannisland@bsfb.hamburg.de,http://www.grundschule-johannisland.de/,,5747-0,+49 40 428 88 43 0,Susanne von Stebut,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-harburg,,Ganztagsgrundschule Am Johannisland,,,Hauptstandort,,True,Stufe 2,,Neugraben-Fischbek,39,,,,,,6,,ReBBZ Süderelbe,POINT (9.854176 53.475997),EPSG:4326,Staatlich,53.47599702502975,9.854175634722509,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979588,,21147 Hamburg,Lange Striepen 51,Gudrun Wolters-Vogeler,,,496.0,496 an 1 Standort,,Harburg,,,+49 40 427 978-628,35.14 %,,Englisch,Englisch ab Klasse  1,GTS teilweise gebunden,True,,Grundschulen,,Klassenstufe 1  92%|Klassenstufe 2  91%|Klassenstufe 3  95%|Klassenstufe 4  94%,,No,,Gudrun Wolters-Vogeler,Daniela Kettler,,,,,,http://rebbz-suederelbe.hamburg.de/,staatlich,2024.0,,grundschule-an-der-haake@bsfb.hamburg.de,https://grundschule-an-der-haake.de,,5749-0,+49 40 428 9334-0,Susanne von Stebut,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-harburg,,Grundschule An der Haake,,,Hauptstandort,,True,Stufe 2,,Hausbruch,41,,,,,,5,,ReBBZ Süderelbe,POINT (9.885156 53.476715),EPSG:4326,Staatlich,53.476714520481025,9.885156011310189,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979589,,21129 Hamburg,Arp-Schnitger-Stieg 19,Fikri Tekin,,Inga Höpfner,298.0,298 an 1 Standort,,Harburg,,,+49 40 428 96 58-21,26.27 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  55%|Klassenstufe 2  62%|Klassenstufe 3  51%|Klassenstufe 4  65%,,No,,Fikri Tekin,Almut Rüpke,,,,,,http://rebbz-suederelbe.hamburg.de/,staatlich,2024.0,,schule-arp-schnitger-stieg@bsfb.hamburg.de,https://schule-arp-schnitger-stieg.hamburg.de,,5753-0,+49 40 428 96 58-0,Stefan Grübel,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-harburg,,Schule Arp-Schnitger-Stieg,,,Hauptstandort,,,Stufe 3,,Neuenfelde,44,,,,,,2,,ReBBZ Süderelbe,POINT (9.810990 53.516200),EPSG:4326,Staatlich,53.51619980157175,9.810990460252103,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979590,,21147 Hamburg,Francoper Straße 32,Imke Erdbrink,,,607.0,607 an 1 Standort,,Harburg,,,+49 40 428 96 15-22,34.87 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  66%|Klassenstufe 2  78%|Klassenstufe 3  80%|Klassenstufe 4  63%,,No,,Imke Erdbrink,Peter Friedrich,,,,,,http://rebbz-suederelbe.hamburg.de/,staatlich,2024.0,,grundschule-neugraben-off-ganztagsgs@bsfb.hamburg.de,https://grundschule-neugraben.de,,5755-0,+49 40 428 96 15-12,Susanne von Stebut,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-harburg,,Grundschule Neugraben - Offene Ganztagsgrundschule (GBS),,,Hauptstandort,,,Stufe 3,,Neugraben-Fischbek,45,,,,,,6,,ReBBZ Süderelbe,POINT (9.864348 53.474585),EPSG:4326,Staatlich,53.474584522879745,9.864347659668978,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979591,,21107 Hamburg,Rotenhäuser Damm 45,Jan Leverkühne,,Barbara Wittkowski,309.0,309 an 1 Standort,,Hamburg-Mitte,,,+49 40 428 96 65-18,20.30 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  71%|Klassenstufe 2  69%|Klassenstufe 3  74%|Klassenstufe 4  73%,,No,,Jan Leverkühne,Eva Schlaaff,,,,,,http://rebbz-wilhelmsburg.hamburg.de/,staatlich,2024.0,,schule-rotenhaeuser-damm@bsfb.hamburg.de,https://schule-rhd.hamburg.de,,5761-0,+49 40 428 96 65-0,Ralf Stolle,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-hamburg-mitte,,Schule Rotenhäuser Damm,,,Hauptstandort,,,Stufe 1,,Wilhelmsburg,55,,,,,,4,,ReBBZ Wilhelmsburg,POINT (9.991497 53.511333),EPSG:4326,Staatlich,53.51133332726762,9.991497207819526,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979592,,21149 Hamburg,Schnuckendrift 21,Katrin Biegel-Böttcher,,Katrin Biegel-Böttcher,323.0,323 an 1 Standort,,Harburg,,,+49 40 428 96 16-61,33.25 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  86%|Klassenstufe 2  76%|Klassenstufe 3  94%|Klassenstufe 4  93%,,No,,Peter Böckstiegel,Daniela Zeller,,,,,"45996, 15:00 - 17:30 Uhr, Schnuckendrift 21",http://rebbz-suederelbe.hamburg.de/,staatlich,2024.0,,schule-schnuckendrift@bsfb.hamburg.de,https://schule-schnuckendrift.de,,5762-0,+49 40 428 96 16-0,Stefan Grübel,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-harburg,,Schule Schnuckendrift,,,Hauptstandort,,,Stufe 4,,Neugraben-Fischbek,48,,,,,,3,,ReBBZ Süderelbe,POINT (9.838573 53.467190),EPSG:4326,Staatlich,53.46719044858089,9.838572857733501,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979593,,21149 Hamburg,Ohrnsweg 52,"Susanna Siegert, Monika Biel",,,384.0,384 an 1 Standort,,Harburg,,,+49 40 428 96 17-29,37.61 %,,Englisch,Englisch ab Klasse  1,GTS voll gebunden,True,,Grundschulen,,Klassenstufe 1  99%|Klassenstufe 2  99%|Klassenstufe 3  100%|Klassenstufe 4  99%,,No,,Susanna Siegert,Insa Scheller,,Anja Kampe,,,,http://rebbz-suederelbe.hamburg.de/,staatlich,2024.0,,schule-ohrnsweg@bsfb.hamburg.de,https://ohrnsweg.de,,5768-0,+49 40 428 96 17-0,Susanne von Stebut,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-harburg,,Schule Ohrnsweg,,,Hauptstandort,,True,Stufe 2,,Neugraben-Fischbek,52,,,,,,6,,ReBBZ Süderelbe,POINT (9.817174 53.471501),EPSG:4326,Staatlich,53.4715006064818,9.817173819652115,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979594,,21109 Hamburg,Karl-Arnold-Ring 13,Regine Seemann,,Asiye Kabukcu,381.0,381 an 1 Standort,,Hamburg-Mitte,,,+49 40 428 96 612-2,26.73 %,,Englisch,Englisch ab Klasse  1,GTS voll gebunden,True,,Grundschulen,,Klassenstufe 1  67%|Klassenstufe 2  46%|Klassenstufe 3  42%|Klassenstufe 4  39%,,No,,Regine Seemann,Moritz Neuenroth,,,,,,http://rebbz-wilhelmsburg.hamburg.de/,staatlich,2024.0,,schule-an-der-burgweide@bsfb.hamburg.de,https://burgweide.de,,5773-0,+49 40 428 96 61-0,Ralf Stolle,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-hamburg-mitte,,Schule An der Burgweide,,,Hauptstandort,,True,Stufe 1,,Wilhelmsburg,54,,,,,,2-3,2-3,ReBBZ Wilhelmsburg,POINT (10.023946 53.486789),EPSG:4326,Staatlich,53.486789241984525,10.02394649102403,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_NICHT_STAATLICHE_SCHULEN_979230,,20535 Hamburg,Bei der Hammer Kirche 10,,,,241.0,241 an 1 Standort,,Hamburg-Mitte,,,+49 40 87 88 902-29,,,,,offen,True,,Grundschulen,,Klassenstufe 1  2%|Klassenstufe 2  10%|Klassenstufe 3  2%,,No,,,,,,,,,http://rebbz-mitte.hamburg.de/,staatlich anerkannte Ersatzschule,2024.0,,sekretariat@kath-schule-hammer-kirche.kseh.de,http://www.schule-hammer-kirche.de,,3201-0,+49 40 87 88 902-10,Berend Loges,Grundschule|Vorschulklasse,,,Katholische Schule Hammer Kirche,,,Hauptstandort,,,Stufe 3,,Hamm,439,,,,,,,,ReBBZ Mitte,POINT (10.054937 53.556724),EPSG:4326,Privat/Freie Träger,53.55672445853838,10.054936644948043,Grundschule,Privat,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_NICHT_STAATLICHE_SCHULEN_979231,Allgemeine Hochschulreife|erster allgemeinbildender Schulabschluss|Erweiterter erster allgemeinbildender Schulabschluss|mittlerer Schulabschluss|schulischer Teil der Fachhochschulreife,22111 Hamburg,Öjendorfer Weg 14,,,,633.0,633 an 1 Standort,,Hamburg-Mitte,,,+49 40 87 88 904-29,,,,,offen,True,,Langformschulen,,Klassenstufe 1  12%|Klassenstufe 2  10%|Klassenstufe 3  11%|Klassenstufe 4  3%,,No,,,,,,,,,http://rebbz-billstedt.hamburg.de/,staatlich anerkannte Ersatzschule,2024.0,,sekretariat@kath-schule-st-paulus.kseh.de,http://www.kath-schule-st-paulus.de,,3203-0,+49 40 350 30 30-10,Berend Loges,Grundschule|Stadtteilschule|Vorschulklasse,,,Katholische Schule St. Paulus,,,Hauptstandort,,,Stufe 2,,Billstedt,441,,,,,,,,ReBBZ Billstedt,POINT (10.107745 53.540570),EPSG:4326,Privat/Freie Träger,53.54057003195498,10.107744975461566,Grundschule,Privat,Transparenzportal Hamburg,2026-04-08
