schulnummer,Schulform,Schulbezeichnung_1,Schulbezeichnung_2,Schulbezeichnung_3,kurzbezeichnung,Bezirksregierung,plz,ort,strasse,Telefonvorwahl,Telefon,Faxvorwahl,Fax,email,website,Rechtsform,Traegernummer,gemeindeschluessel,Schulbetriebsschluessel,Schulbetriebsdatum,EPSG,UTMRechtswert,UTMHochwert,Unnamed: 24,latitude,longitude,schulform_name,traegerschaft,bezirksregierung_name,schulname,telefon,stadt,data_source,data_retrieved,bundesland,sozialindexstufe,school_type,is_cross_grade,cross_grade_note
166467,20,Erzbischöfliche Liebfrauenschule Köln,Staatl.genehm.Ersatzschule d.Erzbistums,"Köln,Gym.f.Jungen u.Mädchen-Sek.I u.II-","Köln, Gym Liebfrauenschule",3,50931,Köln,Brucknerstr. 15,221.0,2228560.0,221.0,22285629.0,166467@schule.nrw.de,http://www.lfs-koeln.de,2,71110,5315000,1,01.08.1973,EPSG:25832,353683,5644559,,50.934078,6.917665,Gymnasium,Privat,Köln,"Erzbischöfliche Liebfrauenschule Köln Staatl.genehm.Ersatzschule d.Erzbistums Köln,Gym.f.Jungen u.Mädchen-Sek.I u.II-",2212228560.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Gymnasium,,
166479,20,Städt. Apostel-Gymnasium,,,"Köln, Gym Apostel-Gymnasium",3,50931,Köln,Biggestr. 2,221.0,4063180.0,221.0,40631828.0,166479@schule.nrw.de,http://www.apostelgymnasium.de,1,10182,5315000,1,01.08.1973,EPSG:25832,353555,5644334,,50.932024,6.915935,Gymnasium,Öffentlich,Köln,Städt. Apostel-Gymnasium,2214063180.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,1.0,Gymnasium,,
166480,20,Montessori-Gymnasium,Städt. Gymnasium für Jungen und Mädchen,,"Köln, Gym Montessori",3,50827,Köln,Rochusstr. 145,221.0,5957231.0,221.0,5957249.0,166480@schule.nrw.de,http://www.monte-koeln.de,1,10182,5315000,1,01.08.1973,EPSG:25832,352874,5647823,,50.963205,6.904841,Gymnasium,Öffentlich,Köln,Montessori-Gymnasium Städt. Gymnasium für Jungen und Mädchen,2215957231.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Gymnasium,,
166492,20,Königin-Luise-Schule,Städt. Gymnasium für Mädchen und Jungen,,"Köln, Gym Königin-Luise",3,50672,Köln,Alte Wallgasse 10,221.0,3558210.0,221.0,35582110.0,166492@schule.nrw.de,http://www.koenigin-luise-schule.de,1,10182,5315000,1,01.08.1973,EPSG:25832,355478,5645104,,50.939429,6.942977,Gymnasium,Öffentlich,Köln,Königin-Luise-Schule Städt. Gymnasium für Mädchen und Jungen,2213558210.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Gymnasium,,
166546,20,Städt. Erich Kästner-Gymnasium,- Sekundarstufen I und II -,,"Köln, Gym Erich Kästner",3,50735,Köln,Castroper Str. 7,221.0,22139310.0,221.0,22139322.0,166546@schule.nrw.de,http://www.ekg-koeln.de,1,10182,5315000,1,01.08.1973,EPSG:25832,357022,5648845,,50.973434,6.963468,Gymnasium,Öffentlich,Köln,Städt. Erich Kästner-Gymnasium - Sekundarstufen I und II -,22122139310.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Gymnasium,,
166558,20,Städt. Gymnasium Thusneldastraße,,,"Köln, Gym Thusneldastraße",3,50679,Köln,Thusneldastr. 15-17,221.0,8879120.0,221.0,88791230.0,166558@schule.nrw.de,http://www.thusnelda-gymnasium.de,1,10182,5315000,1,01.08.1973,EPSG:25832,358154,5644541,,50.935034,6.981258,Gymnasium,Öffentlich,Köln,Städt. Gymnasium Thusneldastraße,2218879120.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Gymnasium,,
166560,20,Priv. Erzbischöfl. Irmgardis-Gymnasium,für Jungen und Mädchen,,"Köln, Gym Irmgardis-Gymnasium",3,50968,Köln,Schillerstr. 98-102,221.0,373282.0,221.0,341396.0,166560@schule.nrw.de,http://www.irmgardis.de,2,71110,5315000,1,01.08.1973,EPSG:25832,357165,5641239,,50.905115,6.968486,Gymnasium,Privat,Köln,Priv. Erzbischöfl. Irmgardis-Gymnasium für Jungen und Mädchen,221373282.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Gymnasium,,
166571,20,Stadt Köln,Deutzer Gymnasium Schaurtestraße,Sekundarstufen I und II,"Köln, Gym Deutzer Gymnasium Schaurtestr.",3,50679,Köln,Schaurtestr. 1,221.0,8879070.0,221.0,88790728.0,166571@schule.nrw.de,http://www.schaurte-koeln.de,1,10182,5315000,1,01.08.1973,EPSG:25832,357798,5644364,,50.933355,6.976264,Gymnasium,Öffentlich,Köln,Stadt Köln Deutzer Gymnasium Schaurtestraße Sekundarstufen I und II,2218879070.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Gymnasium,,
166583,20,Genoveva-Gymnasium,der Stadt Köln,Sekundarstufen I und II,"Köln, Gym Genoveva-Gymnasium",3,51063,Köln,Genovevastr. 58-62,221.0,4744530.0,221.0,47445312.0,166583@schule.nrw.de,http://www.genoveva-gymnasium.de,1,10182,5315000,1,01.08.1973,EPSG:25832,360124,5647750,,50.964355,7.008044,Gymnasium,Öffentlich,Köln,Genoveva-Gymnasium der Stadt Köln Sekundarstufen I und II,2214744530.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,7.0,Gymnasium,,
166595,20,Städt. Kaiserin-Augusta-Schule,Gymnasium  - Sekundarstufen I und II -,,"Köln, Gym Kaiserin-Augusta-Schule",3,50676,Köln,Georgsplatz 10,221.0,47447470.0,221.0,474474733.0,166595@schule.nrw.de,http://www.kas-koeln.de,1,10182,5315000,1,01.08.1973,EPSG:25832,356528,5644211,,50.931666,6.958263,Gymnasium,Öffentlich,Köln,Städt. Kaiserin-Augusta-Schule Gymnasium  - Sekundarstufen I und II -,22147447470.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Gymnasium,,
166601,20,Städt. Gymnasium Kreuzgasse,- Sekundarstufen I und II -,,"Köln, Gym Kreuzgasse",3,50672,Köln,Vogelsanger Str. 1,221.0,279710.0,221.0,2797140.0,166601@schule.nrw.de,http://www.kreuzgasse.de,1,10182,5315000,1,01.08.1973,EPSG:25832,354377,5645255,,50.940509,6.927256,Gymnasium,Öffentlich,Köln,Städt. Gymnasium Kreuzgasse - Sekundarstufen I und II -,221279710.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Gymnasium,,
166613,20,Städt. Friedrich-Wilhelm-Gymnasium,,,"Köln, Gym Friedrich-Wilhelm",3,50676,Köln,Severinstr. 241,221.0,22191628.0,221.0,22191584.0,166613@schule.nrw.de,http://www.fwg-koeln.de,1,10182,5315000,1,01.08.1973,EPSG:25832,356409,5644123,,50.930845,6.956605,Gymnasium,Öffentlich,Köln,Städt. Friedrich-Wilhelm-Gymnasium,22122191628.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Gymnasium,,
166625,20,Städt. Hölderlin-Gymnasium,,,"Köln, Gym Hölderlin-Gymnasium",3,51065,Köln,Graf-Adolf-Str. 59,221.0,35588650.0,221.0,355886525.0,166625@schule.nrw.de,http://www.shg-koeln.de,1,10182,5315000,1,01.08.1973,EPSG:25832,360004,5646949,,50.957127,7.006645,Gymnasium,Öffentlich,Köln,Städt. Hölderlin-Gymnasium,22135588650.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Gymnasium,,
166637,20,Städt. Hansa-Gymnasium,,,"Köln, Gym Hansa",3,50670,Köln,Hansaring 56,221.0,22191152.0,221.0,22191162.0,166637@schule.nrw.de,http://www.hansa-gymnasium-koeln.de,1,10182,5315000,1,01.08.1973,EPSG:25832,356048,5646057,,50.948136,6.950707,Gymnasium,Öffentlich,Köln,Städt. Hansa-Gymnasium,22122191152.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Gymnasium,,
166649,20,Städt. Humboldt-Gymnasium,,,"Köln, Gym Humboldt-Gymnasium",3,50676,Köln,Kartäuserwall 40,221.0,22191911.0,221.0,22191910.0,166649@schule.nrw.de,https://humboldt-koeln.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,355824,5643652,,50.926467,6.948472,Gymnasium,Öffentlich,Köln,Städt. Humboldt-Gymnasium,22122191911.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Gymnasium,,
166650,20,Kaiserin-Theophanu-Schule,Städt. Gymnasium für Jungen und Mädchen,,"Köln, Gym Kaiserin-Theophanu-Schule",3,51103,Köln,Kantstr. 3,221.0,9876030.0,221.0,98760318.0,166650@schule.nrw.de,http://www.kts-koeln.de,1,10182,5315000,1,01.08.1973,EPSG:25832,360012,5644706,,50.936971,7.007621,Gymnasium,Öffentlich,Köln,Kaiserin-Theophanu-Schule Städt. Gymnasium für Jungen und Mädchen,2219876030.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Gymnasium,,
166662,20,Städt. Albertus-Magnus-Gymnasium,- Sekundarstufen I und II -,,"Köln, Gym Albertus-Magnus-Gymnasium",3,50823,Köln,Ottostr. 87,221.0,559200.0,221.0,5592030.0,166662@schule.nrw.de,http://www.amg-koeln.de,1,10182,5315000,1,01.08.1973,EPSG:25832,354433,5647135,,50.957418,6.927301,Gymnasium,Öffentlich,Köln,Städt. Albertus-Magnus-Gymnasium - Sekundarstufen I und II -,221559200.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Gymnasium,,
166686,20,Städt. Johann-Gottfried-Herder Gymnasium,,,"Köln, Gym Johann-Gottfried-Herder",3,51065,Köln,Kattowitzer Str. 52,221.0,969550.0,221.0,9695555.0,166686@schule.nrw.de,https://herder-koeln.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,361014,5646356,,50.952042,7.021243,Gymnasium,Öffentlich,Köln,Städt. Johann-Gottfried-Herder Gymnasium,221969550.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Gymnasium,,
166698,20,Städt. Dreikönigsgymnasium,,,"Köln, Gym Dreikönigs",3,50739,Köln,Escher Str. 247,221.0,9174050.0,221.0,91740566.0,166698@schule.nrw.de,http://www.dkg-koeln.de,1,10182,5315000,1,01.08.1973,EPSG:25832,354553,5648174,,50.966785,6.928593,Gymnasium,Öffentlich,Köln,Städt. Dreikönigsgymnasium,2219174050.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Gymnasium,,
166704,20,Erzbischöfliche Ursulinenschule Köln,Gymnasium für Mädchen und Jungen,,"Köln,Gym Erzbischöfliche Ursulinenschule",3,50668,Köln,Machabäerstr. 47,221.0,123007.0,221.0,135470.0,166704@schule.nrw.de,http://www.ursulinenschule-koeln.de,2,71110,5315000,1,01.08.1973,EPSG:25832,356714,5645840,,50.946352,6.960267,Gymnasium,Privat,Köln,Erzbischöfliche Ursulinenschule Köln Gymnasium für Mädchen und Jungen,221123007.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Gymnasium,,
166716,20,Hildegard-von-Bingen-Gymnasium,Sekundarstufe I und II,,"Köln, Gym Hildegard-von-Bingen-Gymnasium",3,50939,Köln,Leybergstr. 1,221.0,47441750.0,221.0,474417575.0,166716@schule.nrw.de,http://www.hvb-gymnasium.de,1,10182,5315000,1,01.08.1973,EPSG:25832,354712,5642574,,50.9165,6.93309,Gymnasium,Öffentlich,Köln,Hildegard-von-Bingen-Gymnasium Sekundarstufe I und II,22147441750.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Gymnasium,,
166728,20,Schiller-Gymnasium,Städt. Gymnasium f. Jungen u. Mädchen,,"Köln, Gym Schiller-Gymnasium",3,50937,Köln,Nikolausstr. 55,221.0,22138503.0,221.0,22138510.0,166728@schule.nrw.de,http://www.schiller-gymnasium.de,1,10182,5315000,1,01.08.1973,EPSG:25832,354500,5643343,,50.923357,6.929769,Gymnasium,Öffentlich,Köln,Schiller-Gymnasium Städt. Gymnasium f. Jungen u. Mädchen,22122138503.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,1.0,Gymnasium,,
166730,20,Stadt Köln,Elisabeth-Thüringen-Gymnasium,Sekundarstufen I und II,"Köln, Gym Elisabeth-von-Thüringen",3,50937,Köln,Nikolausstr. 51-53,221.0,22138512.0,221.0,22138550.0,166730@schule.nrw.de,http://www.evt-koeln.de,1,10182,5315000,1,01.08.1973,EPSG:25832,354474,5643390,,50.923773,6.929381,Gymnasium,Öffentlich,Köln,Stadt Köln Elisabeth-Thüringen-Gymnasium Sekundarstufen I und II,22122138512.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,1.0,Gymnasium,,
166923,20,Städt. Georg-Büchner-Gymnasium,- Sekundarstufen I und II -,,"Köln, Gym Georg-Büchner",3,50858,Köln,Ostlandstr. 39,2234.0,40960.0,2234.0,700710.0,166923@schule.nrw.de,http://www.gbg.koeln,1,10182,5315000,1,01.08.1973,EPSG:25832,348114,5644811,,50.934903,6.838363,Gymnasium,Öffentlich,Köln,Städt. Georg-Büchner-Gymnasium - Sekundarstufen I und II -,223440960.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Gymnasium,,
166935,20,Städt. Gymnasium Rodenkirchen,für Jungen und Mädchen,- Sekundarstufen I und II -,"Köln, Gym Rodenkirchen",3,50996,Köln,Sürther Str. 55,221.0,9355510.0,221.0,93555132.0,166935@schule.nrw.de,http://www.gymnasium-rodenkirchen.de,1,10182,5315000,1,01.08.1973,EPSG:25832,359230,5639210,,50.887387,6.998618,Gymnasium,Öffentlich,Köln,Städt. Gymnasium Rodenkirchen für Jungen und Mädchen - Sekundarstufen I und II -,2219355510.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,1.0,Gymnasium,,
167058,20,Städt. Maximilian-Kolbe-Gymnasium,,,"Köln, Gym Maximilian-Kolbe-Gymnasium",3,51147,Köln,Nachtigallenstr. 19-21,2203.0,2020770.0,2203.0,20207777.0,167058@schule.nrw.de,http://www.mkg-koeln.de,1,10182,5315000,1,01.08.1973,EPSG:25832,365558,5636385,,50.863504,7.08957,Gymnasium,Öffentlich,Köln,Städt. Maximilian-Kolbe-Gymnasium,22032020770.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Gymnasium,,
167060,20,Stadtgymnasium Köln-Porz,- Sekundarstufen I und II -,,"Köln, Gym Stadt/Porz",3,51145,Köln,Humboldtstr. 2-8,2203.0,894020.0,2203.0,8940219.0,167060@schule.nrw.de,http://www.stadtgymnasium-porz.de,1,10182,5315000,1,01.08.1973,EPSG:25832,364337,5638543,,50.882614,7.071429,Gymnasium,Öffentlich,Köln,Stadtgymnasium Köln-Porz - Sekundarstufen I und II -,2203894020.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Gymnasium,,
183040,20,Städt. Lessing-Gymnasium,- Sekundarstufen I und II -,,"Köln, Gym Lessing-Gymnasium",3,51143,Köln,Heerstr. 7,2203.0,9920166.0,2203.0,9920168.0,183040@schule.nrw.de,http://www.lessing-gymnasium.eu,1,10182,5315000,1,01.08.1973,EPSG:25832,363085,5636819,,50.866824,7.054288,Gymnasium,Öffentlich,Köln,Städt. Lessing-Gymnasium - Sekundarstufen I und II -,22039920166.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Gymnasium,,
183088,10,Städt. Carl-Benz-Realschule Oberkassel,- Schule der Sekundarstufe I -,,"Düsseldorf, RS Carl-Benz-Realschule",1,40547,Düsseldorf,Lewitstr. 2,211.0,8927870.0,211.0,8929560.0,183088@schule.nrw.de,http://carl-benz-realschule.de/,1,10042,5111000,1,01.08.1973,EPSG:25832,343000,5678704,,51.238079,6.75091,Realschule,Öffentlich,Düsseldorf,Städt. Carl-Benz-Realschule Oberkassel - Schule der Sekundarstufe I -,2118927870.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Realschule,,
183246,10,Städt. Realschule Hochdahl,- Sekundarstufe I -,,"Erkrath, RS Hochdahl",1,40597,Düsseldorf,Hospitalstr. 45,2104.0,216650.0,2104.0,216651.0,183246@schule.nrw.de,http://www.realschulehochdahl.de,1,11538,5111000,1,01.08.1973,EPSG:25832,350750,5670564,,51.167013,6.865233,Realschule,Öffentlich,Düsseldorf,Städt. Realschule Hochdahl - Sekundarstufe I -,2104216650.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Realschule,,
183726,15,Gesamtschule Köln-Holweide,- Sekundarstufen I und II -,,"Köln, GE Holweide",3,51067,Köln,Burgwiesenstr. 125,221.0,969530.0,221.0,96953200.0,183726@schule.nrw.de,http://www.gesamtschule-holweide.de,1,10182,5315000,1,01.08.1975,EPSG:25832,362335,5647597,,50.963512,7.039569,Gesamtschule,Öffentlich,Köln,Gesamtschule Köln-Holweide - Sekundarstufen I und II -,221969530.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Gesamtschule,,
183854,4,Gustav-Heinemann-Schule,Städt. Gem. Hauptschule,,"Köln, GH Gustav-Heinemann-Schule",3,50769,Köln,Karl-Marx-Allee 3,221.0,33730070.0,221.0,337300777.0,183854@schule.nrw.de,http://www.gustav-heinemann-schule.org,1,10182,5315000,1,01.08.1973,EPSG:25832,353170,5654510,,51.023373,6.906349,Hauptschule,Öffentlich,Köln,Gustav-Heinemann-Schule Städt. Gem. Hauptschule,22133730070.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,9.0,Hauptschule,,
184287,15,Heinrich-Böll-Schule,Städt. Gesamtschule Köln-Chorweiler,- Sekundarstufen I und II -,"Köln, GE Heinrich-Böll-Schule",3,50765,Köln,Merianstr. 11-15,221.0,261070.0,221.0,7087943.0,184287@schule.nrw.de,http://www.hbg-koeln.de,1,10182,5315000,1,01.08.1975,EPSG:25832,352664,5654830,,51.026119,6.89901,Gesamtschule,Öffentlich,Köln,Heinrich-Böll-Schule Städt. Gesamtschule Köln-Chorweiler - Sekundarstufen I und II -,221261070.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Gesamtschule,,
184858,20,Städt. Heinrich-Heine-Gymnasium,- Sekundarstufen I und II -,,"Köln, Gym Heinrich-Heine-Gymnasium",3,51107,Köln,Hardtgenbuscher Kirchweg 100,221.0,98976223.0,221.0,98976254.0,184858@schule.nrw.de,http://hhg.koeln,1,10182,5315000,1,01.08.1974,EPSG:25832,362820,5643582,,50.927544,7.047984,Gymnasium,Öffentlich,Köln,Städt. Heinrich-Heine-Gymnasium - Sekundarstufen I und II -,22198976223.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Gymnasium,,
184913,15,Stadt Köln,Lise-Meitner-Gesamtschule,- Sekundarstufen I und II -,"Köln, GE Lise-Meitner-Gesamtschule",3,51149,Köln,Stresemannstr. 36,2203.0,99310.0,2203.0,9931444.0,184913@schule.nrw.de,http://www.lmgporz.de,1,10182,5315000,1,01.08.1974,EPSG:25832,363768,5640377,,50.898963,7.062662,Gesamtschule,Öffentlich,Köln,Stadt Köln Lise-Meitner-Gesamtschule - Sekundarstufen I und II -,220399310.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,7.0,Gesamtschule,,
184937,15,Städt. Willy-Brandt-Gesamtschule,- Sekundarstufen I und II -,,"Köln, GE Willy-Brandt-Gesamtschule",3,51061,Köln,Im Weidenbruch 214,221.0,963700.0,221.0,96370175.0,184937@schule.nrw.de,http://www.wbgs-koeln.de,1,10182,5315000,1,01.08.1975,EPSG:25832,362638,5649898,,50.984264,7.043012,Gesamtschule,Öffentlich,Köln,Städt. Willy-Brandt-Gesamtschule - Sekundarstufen I und II -,221963700.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Gesamtschule,,
185176,15,Europaschule Köln,Gesamtschule Zollstock,- Sekundarstufen I und II -,"Köln, GE Europaschule Zollstock",3,50968,Köln,Raderthalgürtel 3,221.0,2850060.0,221.0,28500666.0,185176@schule.nrw.de,http://www.europaschulekoeln.eu/,1,10182,5315000,1,01.08.1976,EPSG:25832,355870,5641012,,50.902753,6.950169,Gesamtschule,Öffentlich,Köln,Europaschule Köln Gesamtschule Zollstock - Sekundarstufen I und II -,2212850060.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Gesamtschule,,
185255,20,Städt. Heinrich-Mann-Gymnasium,- Sekundarstufen I und II -,,"Köln, Gym Heinrich-Mann-Gymnasium",3,50765,Köln,Fühlinger Weg 4,221.0,9794640.0,221.0,97946430.0,185255@schule.nrw.de,http://www.hmg-koeln.de,1,10182,5315000,1,01.08.1975,EPSG:25832,351565,5654013,,51.018495,6.883684,Gymnasium,Öffentlich,Köln,Städt. Heinrich-Mann-Gymnasium - Sekundarstufen I und II -,2219794640.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Gymnasium,,
185437,20,"Gymnasium, Köln-Pesch",der Stadt Köln,Sekundarstufen I und II,"Köln, Gym Köln-Pesch",3,50767,Köln,Schulstr. 18,221.0,990910.0,221.0,9909111.0,185437@schule.nrw.de,http://www.gymnasium-pesch.de,1,10182,5315000,1,01.08.1976,EPSG:25832,350678,5651733,,50.997776,6.871985,Gymnasium,Öffentlich,Köln,"Gymnasium, Köln-Pesch der Stadt Köln Sekundarstufen I und II",221990910.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Gymnasium,,
187410,17,Rudolf-Steiner-Schule,Priv. Schule eigener Art,für Jungen u. Mädchen,"Düsseldorf, FW Rudolf-Steiner-Schule",1,40625,Düsseldorf,Diepenstr. 15,211.0,232069.0,211.0,233458.0,187410@schule.nrw.de,http://www.waldorfschuleduesseldorf.de,2,73120,5111000,1,01.08.1979,EPSG:25832,349621,5677684,,51.230697,6.846114,Waldorfschule,Privat,Düsseldorf,Rudolf-Steiner-Schule Priv. Schule eigener Art für Jungen u. Mädchen,211232069.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Waldorfschule,,
187604,17,Freie Waldorfschule in Köln,Private Schule eigener Art,für Jungen u. Mädchen,"Köln, FW Weichselring",3,50765,Köln,Weichselring 6-8,221.0,9703440.0,221.0,97034430.0,187604@schule.nrw.de,http://www.waldorfschule-koeln.de,2,73167,5315000,1,01.08.1980,EPSG:25832,352389,5655221,,51.029562,6.894932,Waldorfschule,Privat,Köln,Freie Waldorfschule in Köln Private Schule eigener Art für Jungen u. Mädchen,2219703440.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Waldorfschule,,
187902,15,Städt. Max-Ernst-Gesamtschule,- Sekundarstufen I und II -,,"Köln, GE Max-Ernst-Gesamtschule",3,50829,Köln,Tollerstr. 16,221.0,9922080.0,221.0,992208110.0,187902@schule.nrw.de,http://www.max-ernst-gesamtschule-koeln.de,1,10182,5315000,1,01.08.1981,EPSG:25832,350543,5649626,,50.978807,6.870929,Gesamtschule,Öffentlich,Köln,Städt. Max-Ernst-Gesamtschule - Sekundarstufen I und II -,2219922080.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Gesamtschule,,
188165,15,Katharina-Henoth-Schule,Städt. Gesamtschule,- Sekundarstufen I und II -,"Köln, GE Katharina-Henoth-Schule",3,51103,Köln,Adalbertstr. 17,221.0,888090.0,221.0,8880921.0,188165@schule.nrw.de,http://www.igs-kathi.de,1,10182,5315000,1,01.08.1982,EPSG:25832,361469,5644897,,50.939039,7.028272,Gesamtschule,Öffentlich,Köln,Katharina-Henoth-Schule Städt. Gesamtschule - Sekundarstufen I und II -,221888090.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,9.0,Gesamtschule,,
188232,15,Städt. Heinrich-Heine-Gesamtschule,- Sekundarstufe I und II -,,"Düsseldorf, GE Heinrich-Heine-Gesamtsch.",1,40237,Düsseldorf,Graf-Recke-Str. 170,211.0,8998512.0,211.0,8929274.0,188232@schule.nrw.de,http://www.ge-heinrich-heine.eschool.de,1,10042,5111000,1,01.08.1982,EPSG:25832,347739,5679314,,51.244844,6.818486,Gesamtschule,Öffentlich,Düsseldorf,Städt. Heinrich-Heine-Gesamtschule - Sekundarstufe I und II -,2118998512.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,7.0,Gesamtschule,,
189819,15,Hulda-Pankok-Schule,Städt. Gesamtschule,- Sekundarstufen I und II -,"Düsseldorf, GE Hulda-Pankok-Schule",1,40225,Düsseldorf,Brinckmannstr. 16,211.0,8928241.0,211.0,8929215.0,189819@schule.nrw.de,http://www.hulda-pankok-gesamtschule.de,1,10042,5111000,1,01.08.1988,EPSG:25832,345672,5674717,,51.202983,6.790873,Gesamtschule,Öffentlich,Düsseldorf,Hulda-Pankok-Schule Städt. Gesamtschule - Sekundarstufen I und II -,2118928241.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Gesamtschule,,
191863,15,Städt. Joseph-Beuys-Gesamtschule,- Sekundarstufen I und II -,,"Düsseldorf, GE Joseph-Beuys",1,40591,Düsseldorf,Siegburger Str. 149,211.0,8922800.0,211.0,8929227.0,191863@schule.nrw.de,http://www.joseph-beuys-gesamtschule.de,1,10042,5111000,1,01.08.1992,EPSG:25832,347087,5674212,,51.198825,6.811328,Gesamtschule,Öffentlich,Düsseldorf,Städt. Joseph-Beuys-Gesamtschule - Sekundarstufen I und II -,2118922800.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,8.0,Gesamtschule,,
192545,15,Freie Christl. Gesamtschule Düsseldorf,Priv.staatl.gen.ev.ErsatzschuleSek Iu.II,d.Rhein.-Berg.Verein Fr. Christl.Schulen,"Düsseldorf, GE FreieChristl.Gesamtschule",1,40599,Düsseldorf,Fürstenberger Str. 10,211.0,999475.0,211.0,999476.0,192545@schule.nrw.de,http://www.fcs-duesseldorf.de,2,73581,5111000,1,01.08.1994,EPSG:25832,350607,5672414,,51.1836,6.86242,Gesamtschule,Privat,Düsseldorf,Freie Christl. Gesamtschule Düsseldorf Priv.staatl.gen.ev.ErsatzschuleSek Iu.II d.Rhein.-Berg.Verein Fr. Christl.Schulen,211999475.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Gesamtschule,,
193021,15,Freie Schule Köln - Gesamtschule,(Ersatzschule) besonderer Prägung-Sek.I-,des Vereins Freie Schule Köln e.V.,"Köln, GE Freie Schule",3,50670,Köln,Bernhard-Letterhaus-Str. 17,221.0,8888210.0,221.0,88882120.0,193021@schule.nrw.de,https://www.freie-schule-koeln.de,2,73910,5315000,1,01.08.1995,EPSG:25832,356169,5646835,,50.955158,6.952121,Gesamtschule,Privat,Köln,Freie Schule Köln - Gesamtschule (Ersatzschule) besonderer Prägung-Sek.I- des Vereins Freie Schule Köln e.V.,2218888210.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Gesamtschule,,
