schulnummer,Schulform,Schulbezeichnung_1,Schulbezeichnung_2,Schulbezeichnung_3,kurzbezeichnung,Bezirksregierung,plz,ort,strasse,Telefonvorwahl,Telefon,Faxvorwahl,Fax,email,website,Rechtsform,Traegernummer,gemeindeschluessel,Schulbetriebsschluessel,Schulbetriebsdatum,EPSG,UTMRechtswert,UTMHochwert,Unnamed: 24,latitude,longitude,schulform_name,traegerschaft,bezirksregierung_name,schulname,telefon,stadt,data_source,data_retrieved,bundesland,sozialindexstufe,school_type,is_cross_grade,cross_grade_note
111429,2,Stadt Köln,Maternus-Grundschule,gem Grundschule - Primarstufe,"Köln, GG Maternus-Schule",3,50733,Köln,Bülowstr. 90,221.0,492249910.0,221.0,492249922.0,111429@schule.nrw.de,http://www.kgs-buelowstrasse.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,356538,5648462,,50.969871,6.95673,Grundschule,Öffentlich,Köln,Stadt Köln Maternus-Grundschule gem Grundschule - Primarstufe,221492249910.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Grundschule,,
111430,2,Franziskus-Schule,Städt. Kath. Grundschule,- Primarstufe -,"Köln, KG Franziskus-Schule",3,50968,Köln,Cäsarstr. 21,221.0,222101410.0,221.0,222101419.0,111430@schule.nrw.de,http://www.franziskus-schule-koeln.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,357046,5641497,,50.907404,6.966693,Grundschule,Öffentlich,Köln,Franziskus-Schule Städt. Kath. Grundschule - Primarstufe -,221222101410.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,
111442,2,Stadt Köln,Freinet-Schule Köln,Gemeinschaftsgrundschule -Primarstufe-,"Köln, GG Freinet-Schule",3,50670,Köln,Gereonswall 57,221.0,22136010.0,221.0,22136021.0,111442@schule.nrw.de,http://www.freinet-schule-koeln.de,1,10182,5315000,1,01.08.1973,EPSG:25832,355869,5645830,,50.946051,6.948251,Grundschule,Öffentlich,Köln,Stadt Köln Freinet-Schule Köln Gemeinschaftsgrundschule -Primarstufe-,22122136010.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,
111454,2,Städt. Kath. Grundschule,Diependahlstr.,,"Köln, KG Diependahlstr.",3,51061,Köln,Diependahlstr. 12,221.0,661430.0,221.0,2619227.0,111454@schule.nrw.de,http://www.kgs-diependahl.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,358722,5650297,,50.986902,6.987102,Grundschule,Öffentlich,Köln,Städt. Kath. Grundschule Diependahlstr.,221661430.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,
111466,2,Städt. Kath. Grundschule,Erlenweg,,"Köln, KG Erlenweg",3,50827,Köln,Erlenweg 16,221.0,22252770.0,221.0,222527719.0,111466@schule.nrw.de,http://kgs-erlenweg.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,352106,5648016,,50.964743,6.893833,Grundschule,Öffentlich,Köln,Städt. Kath. Grundschule Erlenweg,22122252770.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Grundschule,,
111478,2,Städt. Kath. Grundschule,Everhardstr.,,"Köln, KG Everhardstr.",3,50823,Köln,Everhardstr. 60,221.0,95297711.0,221.0,95297719.0,111478@schule.nrw.de,http://www.kgs-everhardstrasse.de,1,10182,5315000,1,01.08.1973,EPSG:25832,354472,5646212,,50.949133,6.928225,Grundschule,Öffentlich,Köln,Städt. Kath. Grundschule Everhardstr.,22195297711.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Grundschule,,
111480,2,Hans-Christian-Andersen-Schule,Kath. Grundschule,- Primarstufe -,"Köln, KG Hans-Christian-Andersen",3,50935,Köln,Freiligrathstr. 60,221.0,33730880.0,221.0,337308810.0,111480@schule.nrw.de,http://www.hanschristianandersenschule.de,1,10182,5315000,1,01.08.1973,EPSG:25832,352580,5643309,,50.922564,6.902484,Grundschule,Öffentlich,Köln,Hans-Christian-Andersen-Schule Kath. Grundschule - Primarstufe -,22133730880.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,
111491,2,Städt. Kath. Grundschule,Friedlandstr.,,"Köln, KG Friedlandstr.",3,51067,Köln,Friedlandstr. 5,221.0,93889980.0,221.0,938899821.0,111491@schule.nrw.de,http://kgs-friedlandstrasse.de,1,10182,5315000,1,01.08.1973,EPSG:25832,362426,5648297,,50.969825,7.040599,Grundschule,Öffentlich,Köln,Städt. Kath. Grundschule Friedlandstr.,22193889980.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Grundschule,,
111510,2,Städt. Kath. Grundschule,Fußfallstr.,,"Köln, KG Fußfallstr.",3,51109,Köln,Fußfallstr. 55,221.0,99211090.0,221.0,992110925.0,111510@schule.nrw.de,https://www.kgs-fussfallstrasse.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,362717,5646036,,50.949574,7.045594,Grundschule,Öffentlich,Köln,Städt. Kath. Grundschule Fußfallstr.,22199211090.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Grundschule,,
111521,2,Otfried-Preußler-Schule,Städt. Kath. Grundschule,- Primarstufe -,"Köln, KG Otfried-Preußler",3,50735,Köln,Garthestr. 20-24,221.0,9765360.0,221.0,97653629.0,111521@schule.nrw.de,http://www.ops-koeln.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,357826,5647934,,50.965446,6.975269,Grundschule,Öffentlich,Köln,Otfried-Preußler-Schule Städt. Kath. Grundschule - Primarstufe -,2219765360.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,
111545,2,Städt. Kath. Grundschule,Gotenring,,"Köln, KG Gotenring",3,50679,Köln,Gotenring 5,221.0,33750030.0,221.0,337500319.0,111545@schule.nrw.de,http://kgs-gotenring.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,357980,5644649,,50.935961,6.978742,Grundschule,Öffentlich,Köln,Städt. Kath. Grundschule Gotenring,22133750030.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Grundschule,,
111557,2,Städt. Kath. Grundschule,Lebensbaumweg,,"Köln, KG Lebensbaumweg",3,50767,Köln,Lebensbaumweg 51,221.0,97942410.0,221.0,97942417.0,111557@schule.nrw.de,http://www.kgs-lebensbaumweg.de,1,10182,5315000,1,01.08.1973,EPSG:25832,352821,5653031,,51.009993,6.901977,Grundschule,Öffentlich,Köln,Städt. Kath. Grundschule Lebensbaumweg,22197942410.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Grundschule,,
111569,2,Städt. Kath. Grundschule,Heßhofstr.,,"Köln, KG Heßhofstr.",3,51107,Köln,Heßhofstr. 45,221.0,35666330.0,221.0,356663317.0,111569@schule.nrw.de,http://www.kgs-hesshofstrasse.koeln,1,10182,5315000,1,01.08.1973,EPSG:25832,361146,5643991,,50.930819,7.024023,Grundschule,Öffentlich,Köln,Städt. Kath. Grundschule Heßhofstr.,22135666330.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,7.0,Grundschule,,
111570,2,Städt. Kath. Grundschule,Horststr.,,"Köln, KG Horststr.",3,51063,Köln,Horststr. 1,221.0,22130030.0,221.0,22130037.0,111570@schule.nrw.de,http://www.kgs-horststrasse.de,1,10182,5315000,1,01.08.1973,EPSG:25832,359422,5647021,,50.957632,6.998335,Grundschule,Öffentlich,Köln,Städt. Kath. Grundschule Horststr.,22122130030.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,7.0,Grundschule,,
111594,2,Städt. Kath. Grundschule,Vietorstr.,,"Köln, KG Vietorstraße",3,51103,Köln,Vietorstr. 89,221.0,99222010.0,221.0,992220111.0,111594@schule.nrw.de,https://www.kgs-vietorstrasse.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,359463,5645292,,50.942103,6.999586,Grundschule,Öffentlich,Köln,Städt. Kath. Grundschule Vietorstr.,22199222010.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,7.0,Grundschule,,
111624,2,Vincenz-Statz-Schule,Städt. Kath. Grundschule,- Primarstufe -,"Köln, KG Vincenz-Statz",3,50823,Köln,Lindenbornstr. 15-19,221.0,22138070.0,221.0,22138072.0,111624@schule.nrw.de,http://www.kgs-vincenz-statz.de,1,10182,5315000,1,01.08.1973,EPSG:25832,353524,5645855,,50.945685,6.914882,Grundschule,Öffentlich,Köln,Vincenz-Statz-Schule Städt. Kath. Grundschule - Primarstufe -,22122138070.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Grundschule,,
111636,2,Städt. Kath. Grundschule,Lindenburger Allee,,"Köln, KG Lindenburger Allee",3,50931,Köln,Lindenburger Allee 38,221.0,355899711.0,221.0,355899717.0,111636@schule.nrw.de,http://www.kgs-lindenburger-allee.de,1,10182,5315000,1,01.08.1973,EPSG:25832,353535,5643798,,50.927202,6.915866,Grundschule,Öffentlich,Köln,Städt. Kath. Grundschule Lindenburger Allee,221355899711.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,
111648,2,Stephan-Lochner-Schule,Städt. Gemeinschaftsgrundschule,- Primarstufe -,"Köln, GG Stephan-Lochner-Schule",3,50674,Köln,Lochnerstr. 13-15,221.0,35533680.0,221.0,355336812.0,111648@schule.nrw.de,http://www.stephan-lochner-schule.de,1,10182,5315000,1,01.08.1973,EPSG:25832,354933,5644086,,50.930144,6.93563,Grundschule,Öffentlich,Köln,Stephan-Lochner-Schule Städt. Gemeinschaftsgrundschule - Primarstufe -,22135533680.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Grundschule,,
111650,2,Marienschule,Städt. Kath. Grundschule,- Primarstufe -,"Köln, KG Marienschule",3,50737,Köln,Altonaer Str. 32,221.0,9659770.0,221.0,96597717.0,111650@schule.nrw.de,http://www.marienschule-koeln.jimdo.com,1,10182,5315000,1,01.08.1973,EPSG:25832,354331,5651386,,50.995594,6.924147,Grundschule,Öffentlich,Köln,Marienschule Städt. Kath. Grundschule - Primarstufe -,2219659770.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,
111661,2,Städt. Kath. Grundschule,Lohrbergstr.,,"Köln, KG Lohrbergstr.",3,50939,Köln,Lohrbergstr. 46,221.0,35588910.0,221.0,355889120.0,111661@schule.nrw.de,https://111661.nrw.schule/public,1,10182,5315000,1,01.08.1973,EPSG:25832,354015,5641871,,50.910006,6.923462,Grundschule,Öffentlich,Köln,Städt. Kath. Grundschule Lohrbergstr.,22135588910.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,1.0,Grundschule,,
111673,2,Stadt Köln,Sternsingerschule,Katholische Grundschule,"Köln, KG Longericher Hauptstraße",3,50739,Köln,Longericher Hauptstr. 83-85,221.0,99100200.0,221.0,991002022.0,111673@schule.nrw.de,http://www.kgs-longericher-hauptstr.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,352989,5651523,,50.996484,6.904981,Grundschule,Öffentlich,Köln,Stadt Köln Sternsingerschule Katholische Grundschule,22199100200.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Grundschule,,
111697,2,Städt. Kath. Grundschule,Mainzer Str.,,"Köln, KG Mainzer Str.",3,50678,Köln,Mainzer Str. 30-34,221.0,35666360.0,221.0,356663637.0,111697@schule.nrw.de,https://www.kgsmainzerstrasse.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,356894,5642874,,50.919741,6.963993,Grundschule,Öffentlich,Köln,Städt. Kath. Grundschule Mainzer Str.,22135666360.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,
111703,2,Städt. Kath. Grundschule,Mengenicher Str.,,"Köln, KG Mengenicher Str.",3,50829,Köln,Mengenicher Str. 28,221.0,22139341.0,221.0,22139344.0,111703@schule.nrw.de,http://www.kgs-mengenicher.de,1,10182,5315000,1,01.08.1973,EPSG:25832,349938,5649301,,50.975729,6.862451,Grundschule,Öffentlich,Köln,Städt. Kath. Grundschule Mengenicher Str.,22122139341.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Grundschule,,
111715,2,Städt. Gem. Grundschule,Nesselrodestr.,,"Köln, GG Nesselrodestr.",3,50735,Köln,Nesselrodestr. 15,221.0,22252230.0,221.0,222522330.0,111715@schule.nrw.de,http://www.ggsnesselrode-koeln.de,1,10182,5315000,1,01.08.1973,EPSG:25832,357133,5649292,,50.977478,6.964873,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Nesselrodestr.,22122252230.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Grundschule,,
111727,2,Städt. Kath. Grundschule,Neufelder Str.,,"Köln, KG Neufelder Str.",3,51067,Köln,Neufelder Str. 2-4,221.0,96500100.0,221.0,965001013.0,111727@schule.nrw.de,http://www.kgs-neufelder-strasse.de,1,10182,5315000,1,01.08.1973,EPSG:25832,363401,5648297,,50.970057,7.054477,Grundschule,Öffentlich,Köln,Städt. Kath. Grundschule Neufelder Str.,22196500100.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Grundschule,,
111739,2,Städt. Kath. Grundschule,Olpener Str.,,"Köln, KG Olpener Str.",3,51109,Köln,Olpener Str. 930,221.0,33773790.0,221.0,337737919.0,111739@schule.nrw.de,https://www.kgs-olpener-strasse-koeln.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,365016,5645480,,50.94512,7.07851,Grundschule,Öffentlich,Köln,Städt. Kath. Grundschule Olpener Str.,22133773790.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Grundschule,,
111740,2,Städt. Kath. Grundschule,Osterather Str.,,"Köln, KG Osterather Str.",3,50739,Köln,Osterather Str. 13,221.0,172900.0,221.0,1701665.0,111740@schule.nrw.de,http://www.kgs-osterather-strasse.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,355188,5647266,,50.958785,6.937992,Grundschule,Öffentlich,Köln,Städt. Kath. Grundschule Osterather Str.,221172900.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Grundschule,,
111752,2,Stadt Köln,Paul-Klee-Schule,Gemeinschaftsgrundschule,"Köln, GG Paul-Klee-Schule",3,50823,Köln,Ottostr. 76,221.0,22131062.0,221.0,22131066.0,111752@schule.nrw.de,http://www.paulkleeschule-koeln.de,1,10182,5315000,1,01.08.1973,EPSG:25832,354503,5647082,,50.956959,6.928318,Grundschule,Öffentlich,Köln,Stadt Köln Paul-Klee-Schule Gemeinschaftsgrundschule,22122131062.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Grundschule,,
111776,2,Städt. Kath. Grundschule,Zehnthofstr.,,"Köln, KG Zehnthofstrasse",3,51107,Köln,Zehnthofstr. 22-24,221.0,35589710.0,221.0,355897124.0,111776@schule.nrw.de,http://www.kgs-zehnthofstrasse.de,1,10182,5315000,1,01.08.1973,EPSG:25832,362421,5643991,,50.931124,7.042155,Grundschule,Öffentlich,Köln,Städt. Kath. Grundschule Zehnthofstr.,22135589710.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Grundschule,,
111788,2,Katholische Grundschule Dellbrück,der Stadt Köln,- Primarstufe -,"Köln, KG Dellbrück",3,51069,Köln,Thurner Str. 23,221.0,9659611.0,221.0,9659620.0,111788@schule.nrw.de,http://www.kgs-dellbrueck.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,365017,5648834,,50.975264,7.07728,Grundschule,Öffentlich,Köln,Katholische Grundschule Dellbrück der Stadt Köln - Primarstufe -,2219659611.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Grundschule,,
111790,2,Städt. Gem. Grundschule,Langemaß,,"Köln, GG Langemaß",3,51063,Köln,Langemaß 21,221.0,3377530.0,221.0,623734.0,111790@schule.nrw.de,http://www.kgs-langemass.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,360182,5648287,,50.969195,7.008663,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Langemaß,2213377530.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,9.0,Grundschule,,
111806,2,Städt. Kath. Grundschule,Trierer Str.,,"Köln, KG Trierer Straße",3,50676,Köln,Trierer Str. 8,221.0,35580170.0,221.0,355801727.0,111806@schule.nrw.de,,1,10182,5315000,1,01.08.1973,EPSG:25832,355699,5643807,,50.927828,6.946633,Grundschule,Öffentlich,Köln,Städt. Kath. Grundschule Trierer Str.,22135580170.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,8.0,Grundschule,,
111820,2,Kardinal-Frings-Schule,Städt. Kath. Grundschule,,"Köln, KG (Verb.) Kardinal-Frings-Schule",3,50829,Köln,Vogelsanger Str. 453,221.0,355012610.0,221.0,355012615.0,111820@schule.nrw.de,http://kardinal-frings-schule.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,351117,5647019,,50.955528,6.880167,Grundschule,Öffentlich,Köln,Kardinal-Frings-Schule Städt. Kath. Grundschule,221355012610.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,1.0,Grundschule,,
111831,2,Städt. Gemeinschaftsgrundschule,- Primarstufe -,,"Köln, GG Volberger Weg",3,51107,Köln,Volberger Weg 17,221.0,356506233.0,221.0,356506255.0,111831@schule.nrw.de,http://www.ggs-volbergerweg.de,1,10182,5315000,1,01.08.1973,EPSG:25832,365768,5643240,,50.925163,7.090033,Grundschule,Öffentlich,Köln,Städt. Gemeinschaftsgrundschule - Primarstufe -,221356506233.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Grundschule,,
111879,2,Peter-Lustig-Schule,Städt. Gem. Grundschule,,"Köln, GG Peter-Lustig-Schule",3,50827,Köln,Wilhelm-Schreiber-Str. 56,221.0,22252550.0,221.0,222525521.0,111879@schule.nrw.de,http://peter-lustig-schule.de,1,10182,5315000,1,01.08.1973,EPSG:25832,352578,5648703,,50.971037,6.900272,Grundschule,Öffentlich,Köln,Peter-Lustig-Schule Städt. Gem. Grundschule,22122252550.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,
111880,2,Städt. Kath. Grundschule,Zugweg,,"Köln, KG Zugweg",3,50677,Köln,Zugweg 42-44,221.0,35501340.0,221.0,355013430.0,111880@schule.nrw.de,http://www.kgszugweg.de,1,10182,5315000,1,01.08.1973,EPSG:25832,356419,5642717,,50.918212,6.957301,Grundschule,Öffentlich,Köln,Städt. Kath. Grundschule Zugweg,22135501340.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,8.0,Grundschule,,
111909,2,Städt. Gem. Grundschule,Balthasarstr.,,"Köln, GG Balthasarstr.",3,50670,Köln,Balthasarstr. 87,221.0,35589740.0,221.0,355897418.0,111909@schule.nrw.de,http://www.ggsbalthasar.de,1,10182,5315000,1,01.08.1973,EPSG:25832,356732,5646575,,50.952962,6.960234,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Balthasarstr.,22135589740.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,1.0,Grundschule,,
111910,2,Städt. Gem. Grundschule,Ernstbergstr.,,"Köln, GG Ernstbergstr.",3,50765,Köln,Ernstbergstr. 2,221.0,2228800.0,221.0,22288024.0,111910@schule.nrw.de,http://www.ggs-ernstbergstrasse.de,1,10182,5315000,1,01.08.1973,EPSG:25832,351590,5656412,,51.040059,6.883058,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Ernstbergstr.,2212228800.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,7.0,Grundschule,,
111922,2,Städt. Gem. Grundschule,Bachemer Str.,,"Köln, GG Bachemer Str.",3,50931,Köln,Bachemer Str. 69,221.0,22251910.0,221.0,222519191.0,111922@schule.nrw.de,https://www.ggsbachemer.de,1,10182,5315000,1,01.08.1973,EPSG:25832,353740,5643983,,50.928917,6.918706,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Bachemer Str.,22122251910.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,
111934,2,Städt. Kath. Grundschule,Berrenrather Str.,,"Köln, KG Berrenrather Straße",3,50937,Köln,Berrenrather Str. 179,221.0,99225940.0,221.0,992259420.0,111934@schule.nrw.de,http://www.kgsberrenratherstrasse.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,354315,5642954,,50.919815,6.927294,Grundschule,Öffentlich,Köln,Städt. Kath. Grundschule Berrenrather Str.,22199225940.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,
111946,2,Sankt-Nikolaus-Schule,Städt. Gemeinschaftsgrundschule,- Primarstufe -,"Köln, GG Sankt-Nikolaus-Schule",3,50969,Köln,Bernkasteler Str. 9,221.0,35501560.0,221.0,355015610.0,111946@schule.nrw.de,http://www.sanktnikolausschule-koeln.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,355090,5641611,,50.907941,6.938846,Grundschule,Öffentlich,Köln,Sankt-Nikolaus-Schule Städt. Gemeinschaftsgrundschule - Primarstufe -,22135501560.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Grundschule,,
111958,2,Nikolaus-Groß-Schule,Kath. Grundschule,- Primarstufe -,"Köln, KG Nikolaus-Groß-Schule",3,50670,Köln,Bernhard-Letterhaus-Str. 17,221.0,35589750.0,221.0,355897528.0,111958@schule.nrw.de,http://www.nikolaus-gross-schule.koeln,1,10182,5315000,1,01.08.1973,EPSG:25832,356169,5646835,,50.955158,6.952121,Grundschule,Öffentlich,Köln,Nikolaus-Groß-Schule Kath. Grundschule - Primarstufe -,22135589750.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,
111971,2,St. Martin-Schule,Städt. Kath. Grundschule,- Primarstufe -,"Köln, KG St. Martin-Schule",3,50769,Köln,Balsaminenweg 52,221.0,71663410.0,221.0,716634122.0,111971@schule.nrw.de,http://www.st-martin-schule-koeln.de,1,10182,5315000,1,01.08.1973,EPSG:25832,353720,5653862,,51.01769,6.914448,Grundschule,Öffentlich,Köln,St. Martin-Schule Städt. Kath. Grundschule - Primarstufe -,22171663410.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Grundschule,,
111983,2,Berthold-Otto-Schule,Städt. Gemeinschaftsgrundschule,Primarstufe,"Köln, GG Berthold-Otto-Schule",3,51067,Köln,Buschfeldstr. 46,221.0,93889970.0,221.0,938899720.0,111983@schule.nrw.de,http://www.buschfeld-koeln.de,1,10182,5315000,1,01.08.1973,EPSG:25832,362387,5648409,,50.970822,7.040002,Grundschule,Öffentlich,Köln,Berthold-Otto-Schule Städt. Gemeinschaftsgrundschule Primarstufe,22193889970.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,8.0,Grundschule,,
111995,2,Astrid-Lindgren-Schule,Städt. Gem. Grundschule,,"Köln, GG Astrid-Lindgren",3,50825,Köln,Borsigstr. 13,221.0,25081640.0,221.0,250816428.0,111995@schule.nrw.de,http://www.astrid-lindgren-schule-koeln.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,352988,5647133,,50.957033,6.906742,Grundschule,Öffentlich,Köln,Astrid-Lindgren-Schule Städt. Gem. Grundschule,22125081640.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Grundschule,,
112008,2,Städt. Gem. Grundschule,Steinbergerstr.,,"Köln, GG Steinbergerstr.",3,50733,Köln,Steinbergerstr. 40,221.0,33751640.0,221.0,337516420.0,112008@schule.nrw.de,https://www.ggsssteinbergerstrasse.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,356086,5647557,,50.961626,6.950655,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Steinbergerstr.,22133751640.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,
112010,2,Städt. Gem. Grundschule,Freiligrathstr.,,"Köln, GG Freiligrathstr.",3,50935,Köln,Freiligrathstr. 60,221.0,337300823.0,221.0,337300825.0,112010@schule.nrw.de,https://www.ggs-freiligrathstr.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,352580,5643309,,50.922564,6.902484,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Freiligrathstr.,221337300823.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,1.0,Grundschule,,
112021,2,Städt. Gem. Grundschule,Erlenweg,,"Köln, GG Erlenweg",3,50827,Köln,Erlenweg 16,221.0,35533950.0,221.0,355339540.0,112021@schule.nrw.de,http://www.ggs-erlenweg.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,352106,5648016,,50.964743,6.893833,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Erlenweg,22135533950.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,7.0,Grundschule,,
112033,2,Städt. Gem. Grundschule,Diesterwegstr.,,"Köln, GG Diesterwegstr.",3,51109,Köln,Diesterwegstr. 69,221.0,35650670.0,221.0,356506755.0,112033@schule.nrw.de,http://ggs-brueck.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,364866,5645759,,50.947592,7.076272,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Diesterwegstr.,22135650670.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,
112045,2,Maria-Sybilla-Merian-Schule,Städt. Gem. Grundschule,,"Köln, GG Maria-Sybilla-Merian-Schule",3,50968,Köln,Cäsarstr. 21,221.0,222101422.0,221.0,222101429.0,112045@schule.nrw.de,http://www.ggs-caesarstrasse.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,357046,5641497,,50.907404,6.966693,Grundschule,Öffentlich,Köln,Maria-Sybilla-Merian-Schule Städt. Gem. Grundschule,221222101422.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,
112057,2,Städt. Kath. Grundschule,Baadenberger Str.,,"Köln, KG Baadenberger Str.",3,50825,Köln,Baadenberger Str. 111,221.0,9556970.0,221.0,95569740.0,112057@schule.nrw.de,http://kgs-baadenbergerstrasse.de,1,10182,5315000,1,01.08.1973,EPSG:25832,353849,5647926,,50.964379,6.918674,Grundschule,Öffentlich,Köln,Städt. Kath. Grundschule Baadenberger Str.,2219556970.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,
112082,2,Städt. Kath. Grundschule,Andreas-Hermes-Str.,,"Köln, KG Andreas-Hermes-Str.",3,51109,Köln,Andreas-Hermes-Str. 2-4,221.0,35650640.0,221.0,356506455.0,112082@schule.nrw.de,http://www.kgs-andreas-hermes-strasse.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,363810,5644693,,50.937763,7.061647,Grundschule,Öffentlich,Köln,Städt. Kath. Grundschule Andreas-Hermes-Str.,22135650640.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,7.0,Grundschule,,
