id,name,address,address2,zip,city,website,email,school_type,legal_status,provider,fax,phone,director,raw,location,update_timestamp,longitude,latitude
HE-5010,Falkschule,Ludwigstraße 34-38,,60327,Frankfurt am Main,http://falk.frankfurt.schule.hessen.de,,Realschule,,,+49 69 212-37615,+49 69 212-33526,,"{""name"": ""Falkschule"", ""stra\u00dfe"": ""Ludwigstra\u00dfe 34-38"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60327"", ""fax"": ""+49 69 212-37615"", ""telefon"": ""+49 69 212-33526"", ""homepage"": ""http://falk.frankfurt.schule.hessen.de"", ""schultyp"": ""Realschule"", ""id"": ""5010"", ""latitude"": 50.1091, ""longitude"": 8.65824}",0101000020E61000008CD651D5045121402EFF21FDF60D4940,2026-03-28 16:34:04.168832,8.65824,50.1091
HE-9863,Rackow-Schulen Frankfurt – Sek2,Eckenheimer Landstraße 303,,60320,Frankfurt am Main,https://www.rackow-frankfurt.de,,Berufliche Schule,,,+49 69 557763,+49 69 552754,,"{""name"": ""Rackow-Schulen Frankfurt \u2013 Sek2"", ""stra\u00dfe"": ""Eckenheimer Landstra\u00dfe 303"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60320"", ""fax"": ""+49 69 557763"", ""telefon"": ""+49 69 552754"", ""homepage"": ""https://www.rackow-frankfurt.de"", ""schultyp"": ""Berufliche Schule"", ""id"": ""9863"", ""latitude"": 50.1184, ""longitude"": 8.67866}",0101000020E6100000EC34D252795B214057EC2FBB270F4940,2026-03-28 16:39:56.698252,8.67866,50.1184
HE-6002,Georg-Büchner-Schule,Pfingstbrunnenstraße 15-17,,60486,Frankfurt am Main,https://mo6002.schule.hessen.de,,Schulformübergreifende (integrierte) Gesamtschule,,,+49 69 212-39006,+49 69 212-34130,,"{""name"": ""Georg-B\u00fcchner-Schule"", ""stra\u00dfe"": ""Pfingstbrunnenstra\u00dfe 15-17"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60486"", ""fax"": ""+49 69 212-39006"", ""telefon"": ""+49 69 212-34130"", ""homepage"": ""https://mo6002.schule.hessen.de"", ""schultyp"": ""Schulform\u00fcbergreifende (integrierte) Gesamtschule"", ""id"": ""6002"", ""latitude"": 50.1161, ""longitude"": 8.63769}",0101000020E6100000F4F8BD4D7F4621406688635DDC0E4940,2026-03-28 16:33:57.531711,8.63769,50.1161
HE-6108,Georg-August-Zinn-Schule,Am Mühlgewann 1,,65933,Frankfurt am Main,https://mo6108.schule.hessen.de,,Schulformübergreifende (integrierte) Gesamtschule,,,+49 69 212-40256,+49 69 212-36100,,"{""name"": ""Georg-August-Zinn-Schule"", ""stra\u00dfe"": ""Am M\u00fchlgewann 1"", ""ort"": ""Frankfurt am Main"", ""plz"": ""65933"", ""fax"": ""+49 69 212-40256"", ""telefon"": ""+49 69 212-36100"", ""homepage"": ""https://mo6108.schule.hessen.de"", ""schultyp"": ""Schulform\u00fcbergreifende (integrierte) Gesamtschule"", ""id"": ""6108"", ""latitude"": 50.1143, ""longitude"": 8.64658}",0101000020E6100000D07EA4880C4B214066F7E461A10E4940,2026-03-28 16:33:37.723563,8.64658,50.1143
HE-3654,Grundschule Harheim,In den Schafgärten 25,,60437,Frankfurt am Main,http://www.grundschule-harheim.de,,Grundschule,,,+49 69 212 44432,+49 69 212 44430,,"{""name"": ""Grundschule Harheim"", ""stra\u00dfe"": ""In den Schafg\u00e4rten 25"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60437"", ""fax"": ""+49 69 212 44432"", ""telefon"": ""+49 69 212 44430"", ""homepage"": ""http://www.grundschule-harheim.de"", ""schultyp"": ""Grundschule"", ""id"": ""3654"", ""latitude"": 50.1856, ""longitude"": 8.69256}",0101000020E610000018096D39976221409D11A5BDC1174940,2026-03-28 16:37:50.770143,8.69256,50.1856
HE-6510,Hessische Lehrkräfteakademie ,Stuttgarter Straße 18 - 24,,60329,Frankfurt am Main,,,Allgemeine Dienststelle,,,+49 (6471) 328101,+49 (6471) 328115,,"{""name"": ""Hessische Lehrkr\u00e4fteakademie "", ""stra\u00dfe"": ""Stuttgarter Stra\u00dfe 18 - 24"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60329"", ""fax"": ""+49 (6471) 328101"", ""telefon"": ""+49 (6471) 328115"", ""schultyp"": ""Allgemeine Dienststelle"", ""id"": ""6510"", ""latitude"": null, ""longitude"": null}",,2026-03-28 16:40:02.279175,,
HE-4606,Mosaikschule,Gerhart-Hauptmann-Ring 240 A,,60439,Frankfurt am Main,https://mo4606.schule.hessen.de,,Sonstige Förderschule,,,+49 69 212-70040,+49 69 212-70277,,"{""name"": ""Mosaikschule"", ""stra\u00dfe"": ""Gerhart-Hauptmann-Ring 240 A"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60439"", ""fax"": ""+49 69 212-70040"", ""telefon"": ""+49 69 212-70277"", ""homepage"": ""https://mo4606.schule.hessen.de"", ""schultyp"": ""Sonstige F\u00f6rderschule"", ""id"": ""4606"", ""latitude"": 50.1625, ""longitude"": 8.61202}",0101000020E6100000EFFE78AF5A392140CDCCCCCCCC144940,2026-03-28 16:32:50.169165,8.61202,50.1625
HE-9518,Hessische Lehrkräfteakademie,Stuttgarter Straße 18 - 24,,60329,Frankfurt am Main,,,"Studienseminar Grund-, Haupt-, Real- und Sonderschulen",,,+49 (69) 3 89 89 3 96,+49 (69) 38 98 9 3 72 3 75,,"{""name"": ""Hessische Lehrkr\u00e4fteakademie"", ""stra\u00dfe"": ""Stuttgarter Stra\u00dfe 18 - 24"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60329"", ""fax"": ""+49 (69) 3 89 89 3 96"", ""telefon"": ""+49 (69) 38 98 9 3 72 3 75"", ""schultyp"": ""Studienseminar Grund-, Haupt-, Real- und Sonderschulen"", ""id"": ""9518"", ""latitude"": null, ""longitude"": null}",,2026-03-28 16:32:38.485052,,
HE-6107,Carl-von-Weinberg-Schule,Zur Waldau 21,,60529,Frankfurt am Main,https://mo6107.schule.hessen.de,,Schulformübergreifende (integrierte) Gesamtschule,,,+49 69 212-32806,+49 69 212-32810,,"{""name"": ""Carl-von-Weinberg-Schule"", ""stra\u00dfe"": ""Zur Waldau 21"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60529"", ""fax"": ""+49 69 212-32806"", ""telefon"": ""+49 69 212-32810"", ""homepage"": ""https://mo6107.schule.hessen.de"", ""schultyp"": ""Schulform\u00fcbergreifende (integrierte) Gesamtschule"", ""id"": ""6107"", ""latitude"": 50.08, ""longitude"": 8.6121}",0101000020E610000061C3D32B653921400AD7A3703D0A4940,2026-03-28 16:33:37.820364,8.6121,50.08
HE-5007,Louise-von-Rothschild-Schule,Usinger Straße 24,,60389,Frankfurt am Main,http://www.louise-von-rothschild-schule-frankfurt.de,,Realschule,,,+49 69 212-34431,+49 69 212-35341,,"{""name"": ""Louise-von-Rothschild-Schule"", ""stra\u00dfe"": ""Usinger Stra\u00dfe 24"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60389"", ""fax"": ""+49 69 212-34431"", ""telefon"": ""+49 69 212-35341"", ""homepage"": ""http://www.louise-von-rothschild-schule-frankfurt.de"", ""schultyp"": ""Realschule"", ""id"": ""5007"", ""latitude"": 50.131, ""longitude"": 8.70609}",0101000020E6100000B610E4A08469214054E3A59BC4104940,2026-03-28 16:34:04.28703,8.70609,50.131
HE-5119,Private Kant-Schule,Hammanstraße 9,,60322,Frankfurt am Main,,,Gymnasium (Mittel- und Oberstufe),,,+49 69 95512920,+49 69 9551290,,"{""name"": ""Private Kant-Schule"", ""stra\u00dfe"": ""Hammanstra\u00dfe 9"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60322"", ""fax"": ""+49 69 95512920"", ""telefon"": ""+49 69 9551290"", ""schultyp"": ""Gymnasium (Mittel- und Oberstufe)"", ""id"": ""5119"", ""latitude"": 50.1249, ""longitude"": 8.67698}",0101000020E61000009817601F9D5A21409CA223B9FC0F4940,2026-03-28 16:34:55.957049,8.67698,50.1249
HE-4389,Rackow-Schulen Frankfurt – Sek1,Eckenheimer Landstraße 303,,60320,Frankfurt am Main,,,Realschule,,,+49 69 557763,+49 69 552754,,"{""name"": ""Rackow-Schulen Frankfurt \u2013 Sek1"", ""stra\u00dfe"": ""Eckenheimer Landstra\u00dfe 303"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60320"", ""fax"": ""+49 69 557763"", ""telefon"": ""+49 69 552754"", ""schultyp"": ""Realschule"", ""id"": ""4389"", ""latitude"": 50.1414, ""longitude"": 8.67419}",0101000020E61000009A94826E2F592140C3D32B6519124940,2026-03-28 16:34:03.625888,8.67419,50.1414
HE-4401,Gymnasium Nord,Muckermannstraße 1,,60488,Frankfurt am Main,http://gym-nord.frankfurt.schule.hessen.de,,Gymnasium (Mittel- und Oberstufe),,,+49 69 212-74078,+49 69 212-75399,,"{""name"": ""Gymnasium Nord"", ""stra\u00dfe"": ""Muckermannstra\u00dfe 1"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60488"", ""fax"": ""+49 69 212-74078"", ""telefon"": ""+49 69 212-75399"", ""homepage"": ""http://gym-nord.frankfurt.schule.hessen.de"", ""schultyp"": ""Gymnasium (Mittel- und Oberstufe)"", ""id"": ""4401"", ""latitude"": 50.1393, ""longitude"": 8.6099}",0101000020E61000002AA913D044382140992A1895D4114940,2026-03-28 16:34:46.987296,8.6099,50.1393
HE-4402,Emma-Kann-Grundschule,Maastrichter Ring 4,,60486,Frankfurt am Main,,,Grundschule,,,+49 69 212-34389,+49 69 212-70935,,"{""name"": ""Emma-Kann-Grundschule"", ""stra\u00dfe"": ""Maastrichter Ring 4"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60486"", ""fax"": ""+49 69 212-34389"", ""telefon"": ""+49 69 212-70935"", ""schultyp"": ""Grundschule"", ""id"": ""4402"", ""latitude"": null, ""longitude"": null}",,2026-03-28 16:37:54.3951,,
HE-4601,Viktor-Frankl-Schule,Fritz-Tarnow-Straße 27,,60320,Frankfurt am Main,,,Sonstige Förderschule,,,+49 69 212-32058,+49 69 212-35132,,"{""name"": ""Viktor-Frankl-Schule"", ""stra\u00dfe"": ""Fritz-Tarnow-Stra\u00dfe 27"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60320"", ""fax"": ""+49 69 212-32058"", ""telefon"": ""+49 69 212-35132"", ""schultyp"": ""Sonstige F\u00f6rderschule"", ""id"": ""4601"", ""latitude"": 50.1433, ""longitude"": 8.67142}",0101000020E6100000B9C2BB5CC457214027C286A757124940,2026-03-28 16:32:55.465426,8.67142,50.1433
HE-3160,Hellerhofschule,Idsteiner Straße 47,,60326,Frankfurt am Main,http://hellerhof.frankfurt.schule.hessen.de,,Grundschule,,,+49 69 212-35211,+49 69 212-35301,,"{""name"": ""Hellerhofschule"", ""stra\u00dfe"": ""Idsteiner Stra\u00dfe 47"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60326"", ""fax"": ""+49 69 212-35211"", ""telefon"": ""+49 69 212-35301"", ""homepage"": ""http://hellerhof.frankfurt.schule.hessen.de"", ""schultyp"": ""Grundschule"", ""id"": ""3160"", ""latitude"": 50.1052, ""longitude"": 8.63372}",0101000020E61000006AA4A5F27644214005C58F31770D4940,2026-03-28 16:39:09.719401,8.63372,50.1052
HE-3107,Robert-Schumann-Schule,Heddernheimer Kirchstraße 13,,60439,Frankfurt am Main,https://mo3107.schule.hessen.de,,Grundschule,,,+49 69 212-32099,+49 69 212-38734,,"{""name"": ""Robert-Schumann-Schule"", ""stra\u00dfe"": ""Heddernheimer Kirchstra\u00dfe 13"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60439"", ""fax"": ""+49 69 212-32099"", ""telefon"": ""+49 69 212-38734"", ""homepage"": ""https://mo3107.schule.hessen.de"", ""schultyp"": ""Grundschule"", ""id"": ""3107"", ""latitude"": 50.1581, ""longitude"": 8.64559}",0101000020E6100000D13FC1C58A4A2140B1BFEC9E3C144940,2026-03-28 16:37:14.489483,8.64559,50.1581
HE-4612,Charles-Hallgarten-Schule,Am Bornheimer Hang 10,,60386,Frankfurt am Main,https://mo4612.schule.hessen.de,,Schule mit dem Förderschwerpunkt Lernen,,,+49 69 46998270,+49 69 212-35291,,"{""name"": ""Charles-Hallgarten-Schule"", ""stra\u00dfe"": ""Am Bornheimer Hang 10"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60386"", ""fax"": ""+49 69 46998270"", ""telefon"": ""+49 69 212-35291"", ""homepage"": ""https://mo4612.schule.hessen.de"", ""schultyp"": ""Schule mit dem F\u00f6rderschwerpunkt Lernen"", ""id"": ""4612"", ""latitude"": 50.1327, ""longitude"": 8.72044}",0101000020E6100000E275FD82DD702140F0164850FC104940,2026-03-28 16:34:22.256447,8.72044,50.1327
HE-6097,IGS Friedrich Ebert,Arolser Straße 11,,60389,Frankfurt am Main,https://mo6097.schule.hessen.de,,Schulformübergreifende (integrierte) Gesamtschule,,,+49 69 212-47711,+49 69 212-47390,,"{""name"": ""IGS Friedrich Ebert"", ""stra\u00dfe"": ""Arolser Stra\u00dfe 11"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60389"", ""fax"": ""+49 69 212-47711"", ""telefon"": ""+49 69 212-47390"", ""homepage"": ""https://mo6097.schule.hessen.de"", ""schultyp"": ""Schulform\u00fcbergreifende (integrierte) Gesamtschule"", ""id"": ""6097"", ""latitude"": 50.1413, ""longitude"": 8.71653}",0101000020E6100000AD342905DD6E214060764F1E16124940,2026-03-28 16:33:47.842163,8.71653,50.1413
HE-3181,Carlo-Mierendorff-Schule,Gravensteiner Platz 2,,60435,Frankfurt am Main,https://mo3181.schule.hessen.de,,Schulformübergreifende (integrierte) Gesamtschule,,,+49 69 212-41940,+49 69 212-41910,,"{""name"": ""Carlo-Mierendorff-Schule"", ""stra\u00dfe"": ""Gravensteiner Platz 2"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60435"", ""fax"": ""+49 69 212-41940"", ""telefon"": ""+49 69 212-41910"", ""homepage"": ""https://mo3181.schule.hessen.de"", ""schultyp"": ""Schulform\u00fcbergreifende (integrierte) Gesamtschule"", ""id"": ""3181"", ""latitude"": 50.1544, ""longitude"": 8.69753}",0101000020E610000030F5F3A6226521404F401361C3134940,2026-03-28 16:33:47.385824,8.69753,50.1544
HE-3106,Robert-Blum-Schule,Gerlachstraße 1,,65929,Frankfurt am Main,http://robert-blum.frankfurt.schule.hessen.de,,Grundschule,,,+49 69 212-45618,+49 69 212-45558,,"{""name"": ""Robert-Blum-Schule"", ""stra\u00dfe"": ""Gerlachstra\u00dfe 1"", ""ort"": ""Frankfurt am Main"", ""plz"": ""65929"", ""fax"": ""+49 69 212-45618"", ""telefon"": ""+49 69 212-45558"", ""homepage"": ""http://robert-blum.frankfurt.schule.hessen.de"", ""schultyp"": ""Grundschule"", ""id"": ""3106"", ""latitude"": 50.1073, ""longitude"": 8.5485}",0101000020E610000046B6F3FDD41821402F6EA301BC0D4940,2026-03-28 16:37:14.580075,8.5485,50.1073
HE-6266,Wilhelm-Merton-Schule,Andreaestraße 24,,60385,Frankfurt am Main,https://mo6266.schule.hessen.de,,Berufliche Schule,,,+49 69 212-46809,+49 69 212-46810,,"{""name"": ""Wilhelm-Merton-Schule"", ""stra\u00dfe"": ""Andreaestra\u00dfe 24"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60385"", ""fax"": ""+49 69 212-46809"", ""telefon"": ""+49 69 212-46810"", ""homepage"": ""https://mo6266.schule.hessen.de"", ""schultyp"": ""Berufliche Schule"", ""id"": ""6266"", ""latitude"": 50.142, ""longitude"": 8.66371}",0101000020E61000006B0E10CCD15321401904560E2D124940,2026-03-28 16:39:34.464877,8.66371,50.142
HE-6267,Klingerschule,Hermesweg 10,,60316,Frankfurt am Main,https://mo6267.schule.hessen.de,,Berufliche Schule,,,+49 69 212-35838,+49 69 212-33749,,"{""name"": ""Klingerschule"", ""stra\u00dfe"": ""Hermesweg 10"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60316"", ""fax"": ""+49 69 212-35838"", ""telefon"": ""+49 69 212-33749"", ""homepage"": ""https://mo6267.schule.hessen.de"", ""schultyp"": ""Berufliche Schule"", ""id"": ""6267"", ""latitude"": 50.1194, ""longitude"": 8.69266}",0101000020E6100000A67EDE54A46221403A92CB7F480F4940,2026-03-28 16:39:34.381794,8.69266,50.1194
HE-4426,Gymnasium Süd,Diesterwegstraße 11,,60594,Frankfurt am Main,,,Gymnasium (Mittel- und Oberstufe),,,,,,"{""name"": ""Gymnasium S\u00fcd"", ""stra\u00dfe"": ""Diesterwegstra\u00dfe 11"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60594"", ""telefon"": """", ""schultyp"": ""Gymnasium (Mittel- und Oberstufe)"", ""id"": ""4426"", ""latitude"": null, ""longitude"": null}",,2026-03-28 16:34:46.90006,,
HE-4771,Alois-Eckert-Schule,Eschenheimer Anlage 20 A,,60318,Frankfurt am Main,,,Sonstige Förderschule,,,+49 69 59790150,+49 69 5962716,,"{""name"": ""Alois-Eckert-Schule"", ""stra\u00dfe"": ""Eschenheimer Anlage 20 A"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60318"", ""fax"": ""+49 69 59790150"", ""telefon"": ""+49 69 5962716"", ""schultyp"": ""Sonstige F\u00f6rderschule"", ""id"": ""4771"", ""latitude"": 50.1198, ""longitude"": 8.6879}",0101000020E610000039D6C56D34602140C8073D9B550F4940,2026-03-28 16:32:40.374319,8.6879,50.1198
HE-5118,Freie Waldorfschule Frankfurt,Friedlebenstraße 52,,60433,Frankfurt am Main,https://mo5118.schule.hessen.de,,Gymnasium (Mittel- und Oberstufe),,,+49 69 95294225,+49 69 953060,,"{""name"": ""Freie Waldorfschule Frankfurt"", ""stra\u00dfe"": ""Friedlebenstra\u00dfe 52"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60433"", ""fax"": ""+49 69 95294225"", ""telefon"": ""+49 69 953060"", ""homepage"": ""https://mo5118.schule.hessen.de"", ""schultyp"": ""Gymnasium (Mittel- und Oberstufe)"", ""id"": ""5118"", ""latitude"": 50.1477, ""longitude"": 8.67464}",0101000020E61000009A25016A6A59214042CF66D5E7124940,2026-03-28 16:34:56.041785,8.67464,50.1477
HE-4388,Panoramaschule,Werner-Bockelmann-Straße 3,,65934,Frankfurt am Main,,,Sonstige Förderschule,,,+49 69 212-71049,+49 69 212-71008,,"{""name"": ""Panoramaschule"", ""stra\u00dfe"": ""Werner-Bockelmann-Stra\u00dfe 3"", ""ort"": ""Frankfurt am Main"", ""plz"": ""65934"", ""fax"": ""+49 69 212-71049"", ""telefon"": ""+49 69 212-71008"", ""schultyp"": ""Sonstige F\u00f6rderschule"", ""id"": ""4388"", ""latitude"": null, ""longitude"": null}",,2026-03-28 16:33:06.19247,,
HE-5113,Liebigschule,Kollwitzstraße 3,,60488,Frankfurt am Main,https://mo5113.schule.hessen.de,,Gymnasium (Mittel- und Oberstufe),,,+49 69 212-39480,+49 69 212-39479,,"{""name"": ""Liebigschule"", ""stra\u00dfe"": ""Kollwitzstra\u00dfe 3"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60488"", ""fax"": ""+49 69 212-39480"", ""telefon"": ""+49 69 212-39479"", ""homepage"": ""https://mo5113.schule.hessen.de"", ""schultyp"": ""Gymnasium (Mittel- und Oberstufe)"", ""id"": ""5113"", ""latitude"": 50.135, ""longitude"": 8.60963}",0101000020E61000002A52616C21382140E17A14AE47114940,2026-03-28 16:35:08.871429,8.60963,50.135
HE-5105,Ziehenschule,Josephskirchstraße 9,,60433,Frankfurt am Main,https://mo5105.schule.hessen.de,,Gymnasium (Mittel- und Oberstufe),,,+49 69 212-32060,+49 69 212-34147,,"{""name"": ""Ziehenschule"", ""stra\u00dfe"": ""Josephskirchstra\u00dfe 9"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60433"", ""fax"": ""+49 69 212-32060"", ""telefon"": ""+49 69 212-34147"", ""homepage"": ""https://mo5105.schule.hessen.de"", ""schultyp"": ""Gymnasium (Mittel- und Oberstufe)"", ""id"": ""5105"", ""latitude"": 50.1563, ""longitude"": 8.65964}",0101000020E610000052448655BC512140B22E6EA301144940,2026-03-28 16:35:15.532429,8.65964,50.1563
HE-5112,Freiherr-vom-Stein-Schule,Schweizer Straße 87,,60594,Frankfurt am Main,https://mo5112.schule.hessen.de,,Gymnasium (Mittel- und Oberstufe),,,+49 69 212-31895,+49 69 212-33841,,"{""name"": ""Freiherr-vom-Stein-Schule"", ""stra\u00dfe"": ""Schweizer Stra\u00dfe 87"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60594"", ""fax"": ""+49 69 212-31895"", ""telefon"": ""+49 69 212-33841"", ""homepage"": ""https://mo5112.schule.hessen.de"", ""schultyp"": ""Gymnasium (Mittel- und Oberstufe)"", ""id"": ""5112"", ""latitude"": 50.0996, ""longitude"": 8.68418}",0101000020E6100000912749D74C5E21403F575BB1BF0C4940,2026-03-28 16:35:08.969744,8.68418,50.0996
HE-5111,Lessing-Gymnasium,Fürstenbergerstraße 166,,60322,Frankfurt am Main,https://mo5111.schule.hessen.de,,Gymnasium (Mittel- und Oberstufe),,,+49 69 212-40568,+49 69 212-35136,,"{""name"": ""Lessing-Gymnasium"", ""stra\u00dfe"": ""F\u00fcrstenbergerstra\u00dfe 166"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60322"", ""fax"": ""+49 69 212-40568"", ""telefon"": ""+49 69 212-35136"", ""homepage"": ""https://mo5111.schule.hessen.de"", ""schultyp"": ""Gymnasium (Mittel- und Oberstufe)"", ""id"": ""5111"", ""latitude"": 50.1249, ""longitude"": 8.67222}",0101000020E61000002A6F47382D5821409CA223B9FC0F4940,2026-03-28 16:35:10.11776,8.67222,50.1249
HE-5109,Schillerschule,Morgensternstraße 3,,60596,Frankfurt am Main,https://mo5109.schule.hessen.de,,Gymnasium (Mittel- und Oberstufe),,,+49 69 212-40563,+49 69 212-33058,,"{""name"": ""Schillerschule"", ""stra\u00dfe"": ""Morgensternstra\u00dfe 3"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60596"", ""fax"": ""+49 69 212-40563"", ""telefon"": ""+49 69 212-33058"", ""homepage"": ""https://mo5109.schule.hessen.de"", ""schultyp"": ""Gymnasium (Mittel- und Oberstufe)"", ""id"": ""5109"", ""latitude"": 50.1018, ""longitude"": 8.67766}",0101000020E61000005E9D6340F65A2140CC5D4BC8070D4940,2026-03-28 16:35:10.307675,8.67766,50.1018
HE-5108,Helmholtzschule,Habsburgerallee 57-59,,60385,Frankfurt am Main,https://mo5108.schule.hessen.de,,Gymnasium (Mittel- und Oberstufe),,,+49 69 212-32974,+49 69 212-35284,,"{""name"": ""Helmholtzschule"", ""stra\u00dfe"": ""Habsburgerallee 57-59"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60385"", ""fax"": ""+49 69 212-32974"", ""telefon"": ""+49 69 212-35284"", ""homepage"": ""https://mo5108.schule.hessen.de"", ""schultyp"": ""Gymnasium (Mittel- und Oberstufe)"", ""id"": ""5108"", ""latitude"": 50.116, ""longitude"": 8.70914}",0101000020E61000002592E865146B2140022B8716D90E4940,2026-03-28 16:35:10.404444,8.70914,50.116
HE-5106,Bettinaschule,Feuerbachstraße 37-47,,60325,Frankfurt am Main,https://mo5106.schule.hessen.de,,Gymnasium (Mittel- und Oberstufe),,,+49 69 212-34975,+49 69 212-33028,,"{""name"": ""Bettinaschule"", ""stra\u00dfe"": ""Feuerbachstra\u00dfe 37-47"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60325"", ""fax"": ""+49 69 212-34975"", ""telefon"": ""+49 69 212-33028"", ""homepage"": ""https://mo5106.schule.hessen.de"", ""schultyp"": ""Gymnasium (Mittel- und Oberstufe)"", ""id"": ""5106"", ""latitude"": 50.1163, ""longitude"": 8.66293}",0101000020E610000016139B8F6B5321402D431CEBE20E4940,2026-03-28 16:35:15.45093,8.66293,50.1163
HE-4288,Michael-Ende-Schule,Niddagaustraße 29,,60489,Frankfurt am Main,http://michael-ende.frankfurt.schule.hessen.de,,"Grund-, Haupt- und Realschule",,,,+49 69 212 44403,,"{""name"": ""Michael-Ende-Schule"", ""stra\u00dfe"": ""Niddagaustra\u00dfe 29"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60489"", ""telefon"": ""+49 69 212 44403"", ""homepage"": ""http://michael-ende.frankfurt.schule.hessen.de"", ""schultyp"": ""Grund-, Haupt- und Realschule"", ""id"": ""4288"", ""latitude"": 50.1284, ""longitude"": 8.61129}",0101000020E610000062BEBC00FB382140386744696F104940,2026-03-28 16:39:24.911206,8.61129,50.1284
HE-3109,Walter-Kolb-Schule,Sossenheimer Weg 50-54,,65929,Frankfurt am Main,,,"Grund-, Haupt- und Realschule",,,+49 69 212-33640,+49 69 212-45478,,"{""name"": ""Walter-Kolb-Schule"", ""stra\u00dfe"": ""Sossenheimer Weg 50-54"", ""ort"": ""Frankfurt am Main"", ""plz"": ""65929"", ""fax"": ""+49 69 212-33640"", ""telefon"": ""+49 69 212-45478"", ""schultyp"": ""Grund-, Haupt- und Realschule"", ""id"": ""3109"", ""latitude"": 50.1133, ""longitude"": 8.54343}",0101000020E6100000A054FB743C1621408351499D800E4940,2026-03-28 16:39:25.181379,8.54343,50.1133
HE-4416,Grundschule Hansaallee,Hungener Str.,,60389,Frankfurt am Main,,,Grundschule,,,,,,"{""name"": ""Grundschule Hansaallee"", ""stra\u00dfe"": ""Hungener Str."", ""ort"": ""Frankfurt am Main"", ""plz"": ""60389"", ""telefon"": """", ""schultyp"": ""Grundschule"", ""id"": ""4416""}",,2025-05-24 16:45:11.655735,,
HE-4412,Judith-Kerr-Schule,Carl-Hermann-Rudloff-Allee 11,,60438,Frankfurt am Main,https://mo4412.schule.hessen.de,,Grundschule,,,,,,"{""name"": ""Judith-Kerr-Schule"", ""stra\u00dfe"": ""Carl-Hermann-Rudloff-Allee 11"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60438"", ""telefon"": """", ""homepage"": ""https://mo4412.schule.hessen.de"", ""schultyp"": ""Grundschule"", ""id"": ""4412"", ""latitude"": null, ""longitude"": null}",,2026-03-28 16:36:36.926242,,
HE-4384,Liesel-Oestreicher-Schule,Boskoopstraße 6,,60435,Frankfurt am Main,,,Grundschule,,,+49 69 212-73500,+49 69 212-73475,,"{""name"": ""Liesel-Oestreicher-Schule"", ""stra\u00dfe"": ""Boskoopstra\u00dfe 6"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60435"", ""fax"": ""+49 69 212-73500"", ""telefon"": ""+49 69 212-73475"", ""schultyp"": ""Grundschule"", ""id"": ""4384"", ""latitude"": 50.1571, ""longitude"": 8.69986}",0101000020E61000009F8EC70C54662140CE1951DA1B144940,2026-03-28 16:36:36.167358,8.69986,50.1571
HE-4394,Alexander-Puschkin-Schule,Humboldtstraße 12,,60318,Frankfurt am Main,https://mo4394.schule.hessen.de,,Grundschule,,,+49 69 68097-838,+49 69 68097-839,,"{""name"": ""Alexander-Puschkin-Schule"", ""stra\u00dfe"": ""Humboldtstra\u00dfe 12"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60318"", ""fax"": ""+49 69 68097-838"", ""telefon"": ""+49 69 68097-839"", ""homepage"": ""https://mo4394.schule.hessen.de"", ""schultyp"": ""Grundschule"", ""id"": ""4394"", ""latitude"": null, ""longitude"": null}",,2026-03-28 16:36:08.825352,,
